transaction_id,receipt_number,store_id,register_id,employee_id,customer_id,transaction_datetime,transaction_type,subtotal,discount_amount,tax_amount,total_amount,payment_method,item_count,prescription_included,loyalty_used,manager_override,status
TXN-0000157,RCP-00000157,PH-003,REG-06,EMP-0059,,2026-07-03 14:17:44,Sale,202.98,8.66,16.03,210.35,Debit Card,4,False,False,False,Completed
TXN-0000158,RCP-00000158,PH-005,REG-06,EMP-0105,CUS-03781,2026-06-02 09:25:19,Sale,125.31,0,10.34,135.65,Credit Card,3,False,True,False,Completed
TXN-0000159,RCP-00000159,PH-004,REG-05,EMP-0080,CUS-02818,2026-06-21 17:13:54,Sale,98.56,0.18,8.12,106.5,Cash,3,False,True,False,Completed
TXN-0000160,RCP-00000160,PH-001,REG-06,EMP-0006,,2026-07-31 10:38:11,Sale,193.89,15.14,14.75,193.5,Gift Card,2,False,False,False,Completed
TXN-0000161,RCP-00000161,PH-001,REG-05,EMP-0006,CUS-04101,2026-07-08 19:13:58,Sale,80.92,1.13,6.59,86.38,Gift Card,3,False,True,False,Completed
TXN-0000162,RCP-00000162,PH-002,REG-05,EMP-0035,CUS-02203,2026-07-14 16:43:41,Sale,131.8,4.85,10.47,137.42,Debit Card,5,False,True,False,Completed
TXN-0000163,RCP-00000163,PH-002,REG-01,EMP-0035,CUS-00678,2026-07-17 18:50:24,Sale,43.14,3.09,3.31,43.36,Debit Card,2,False,True,False,Completed
TXN-0000164,RCP-00000164,PH-002,REG-05,EMP-0041,,2026-05-19 18:02:29,Sale,258.7,13.36,20.25,265.59,Credit Card,6,False,False,True,Completed
TXN-0000165,RCP-00000165,PH-005,REG-05,EMP-0089,,2026-05-12 20:22:17,Sale,282.52,15.07,22.06,289.51,Credit Card,4,False,False,True,Completed
TXN-0000166,RCP-00000166,PH-002,REG-02,EMP-0024,,2026-07-18 08:19:33,Sale,77.69,0,6.41,84.1,Debit Card,3,False,False,False,Completed
TXN-0000167,RCP-00000167,PH-005,REG-01,EMP-0101,,2026-07-19 16:47:09,Sale,140.21,5.42,11.13,145.92,Credit Card,3,False,False,False,Completed
TXN-0000168,RCP-00000168,PH-005,REG-01,EMP-0102,CUS-03431,2026-06-03 10:55:23,Sale,256.66,14.07,20.01,262.6,Debit Card,7,False,True,False,Completed
TXN-0000169,RCP-00000169,PH-002,REG-04,EMP-0037,CUS-02959,2026-07-29 13:01:28,Sale,123.63,0,10.2,133.83,Cash,3,False,True,False,Completed
TXN-0000170,RCP-00000170,PH-004,REG-02,EMP-0069,CUS-00963,2026-07-30 15:17:23,Sale,375.96,0,31.01,406.97,Credit Card,6,False,True,False,Completed
TXN-0000171,RCP-00000171,PH-005,REG-06,EMP-0104,CUS-02703,2026-06-03 20:26:42,Sale,199.61,23.39,14.54,190.76,Gift Card,4,False,True,False,Completed
TXN-0000172,RCP-00000172,PH-002,REG-03,EMP-0041,,2026-05-28 09:31:58,Sale,445.53,0,36.75,482.28,Cash,6,False,False,False,Completed
TXN-0000173,RCP-00000173,PH-001,REG-05,EMP-0002,CUS-03420,2026-05-30 20:47:37,Sale,443.18,0,36.56,479.74,Debit Card,5,False,True,False,Completed
TXN-0000174,RCP-00000174,PH-005,REG-04,EMP-0089,,2026-06-23 13:41:43,Sale,171.2,5.2,13.7,179.7,Credit Card,4,False,False,False,Completed
TXN-0000175,RCP-00000175,PH-005,REG-04,EMP-0107,CUS-01935,2026-05-05 10:58:00,Sale,73.34,0,6.05,79.39,Debit Card,2,False,True,False,Completed
TXN-0000176,RCP-00000176,PH-004,REG-02,EMP-0079,,2026-06-12 14:15:47,Sale,218.29,4.73,17.61,231.17,Cash,4,False,False,False,Completed
TXN-0000177,RCP-00000177,PH-004,REG-02,EMP-0078,CUS-02681,2026-06-28 21:27:26,Sale,39.48,0,3.26,42.74,Debit Card,1,False,True,False,Completed
TXN-0000178,RCP-00000178,PH-003,REG-05,EMP-0046,CUS-02108,2026-06-08 16:28:42,Sale,207.47,0,17.12,224.59,Cash,4,False,True,False,Completed
TXN-0000179,RCP-00000179,PH-005,REG-04,EMP-0106,CUS-03427,2026-07-18 14:17:49,Sale,35.93,0,2.97,38.9,Credit Card,3,False,True,False,Completed
TXN-0000180,RCP-00000180,PH-002,REG-04,EMP-0034,CUS-04572,2026-05-19 08:14:29,Sale,51.53,0,4.25,55.78,Credit Card,1,False,True,False,Completed
TXN-0000181,RCP-00000181,PH-004,REG-03,EMP-0080,CUS-02004,2026-07-29 12:45:56,Sale,201.1,5.79,16.12,211.43,Gift Card,6,False,True,False,Completed
TXN-0000182,RCP-00000182,PH-002,REG-06,EMP-0023,CUS-00880,2026-06-10 11:10:29,Sale,188.94,1.27,15.48,203.15,Debit Card,5,False,True,False,Completed
TXN-0000183,RCP-00000183,PH-001,REG-02,EMP-0018,CUS-01834,2026-07-18 13:26:23,Sale,148.36,0,12.24,160.6,Split Payment,3,False,True,False,Completed
TXN-0000184,RCP-00000184,PH-003,REG-03,EMP-0047,CUS-04489,2026-07-05 17:44:45,Sale,232.97,0,19.22,252.19,Credit Card,8,False,True,False,Completed
TXN-0000185,RCP-00000185,PH-001,REG-04,EMP-0019,CUS-01012,2026-07-01 15:30:46,Sale,126.7,0,10.46,137.16,Credit Card,5,False,True,False,Completed
TXN-0000186,RCP-00000186,PH-004,REG-01,EMP-0069,CUS-03291,2026-06-04 14:54:02,Sale,373.48,19.06,29.25,383.67,Gift Card,7,False,True,False,Completed
TXN-0000187,RCP-00000187,PH-002,REG-05,EMP-0037,CUS-04906,2026-05-09 19:33:05,Sale,282.73,32.54,20.64,270.83,Credit Card,5,False,True,True,Completed
TXN-0000188,RCP-00000188,PH-003,REG-04,EMP-0046,CUS-01169,2026-07-01 18:21:47,Sale,109.13,9.79,8.2,107.54,Credit Card,6,False,True,True,Completed
TXN-0000189,RCP-00000189,PH-003,REG-02,EMP-0045,CUS-01202,2026-05-23 15:59:28,Sale,325.76,11.16,25.95,340.55,Gift Card,6,False,True,False,Completed
TXN-0000190,RCP-00000190,PH-005,REG-06,EMP-0090,,2026-05-24 08:48:44,Sale,189.32,0,15.61,204.93,Cash,6,False,False,False,Completed
TXN-0000191,RCP-00000191,PH-003,REG-01,EMP-0058,CUS-04076,2026-06-25 11:59:53,Sale,560.38,28.35,43.89,575.92,Cash,8,False,True,False,Completed
TXN-0000192,RCP-00000192,PH-005,REG-06,EMP-0089,,2026-05-07 18:29:03,Sale,45.58,0,3.76,49.34,Credit Card,1,False,False,False,Completed
TXN-0000193,RCP-00000193,PH-005,REG-02,EMP-0104,,2026-06-15 15:52:31,Sale,179.61,1.4,14.71,192.92,Credit Card,7,False,False,False,Completed
TXN-0000194,RCP-00000194,PH-005,REG-05,EMP-0101,CUS-04996,2026-07-30 19:42:29,Sale,158.36,0,13.06,171.42,Debit Card,6,False,True,False,Completed
TXN-0000195,RCP-00000195,PH-003,REG-05,EMP-0061,CUS-03168,2026-07-03 16:19:13,Sale,53.91,5.91,3.96,51.96,Credit Card,2,False,True,False,Completed
TXN-0000196,RCP-00000196,PH-001,REG-06,EMP-0002,CUS-04658,2026-05-15 14:51:31,Sale,116.57,7.35,9.0,118.22,Debit Card,3,False,True,False,Completed
TXN-0000197,RCP-00000197,PH-004,REG-06,EMP-0080,CUS-01407,2026-06-06 11:15:21,Sale,333.58,2.57,27.31,358.32,Cash,7,False,True,False,Completed
TXN-0000198,RCP-00000198,PH-001,REG-02,EMP-0018,CUS-03953,2026-06-01 13:30:44,Sale,114.53,11.24,8.53,111.82,Cash,5,False,True,False,Completed
TXN-0000199,RCP-00000199,PH-004,REG-05,EMP-0082,CUS-03422,2026-06-27 19:54:23,Sale,168.77,2.23,13.74,180.28,Debit Card,6,False,True,False,Completed
TXN-0000200,RCP-00000200,PH-002,REG-03,EMP-0025,CUS-00012,2026-06-04 12:53:37,Sale,356.79,13.67,28.3,371.42,Cash,7,False,True,False,Completed
TXN-0000201,RCP-00000201,PH-002,REG-02,EMP-0036,,2026-06-07 10:19:53,Sale,93.66,9.36,6.96,91.26,Cash,3,False,False,True,Completed
TXN-0000202,RCP-00000202,PH-003,REG-05,EMP-0045,,2026-05-23 12:24:24,Sale,421.02,10.66,33.87,444.23,Credit Card,10,False,False,False,Completed
TXN-0000203,RCP-00000203,PH-001,REG-03,EMP-0013,CUS-03599,2026-06-02 14:44:48,Sale,180.71,0,14.92,195.63,Cash,4,False,True,False,Completed
TXN-0000204,RCP-00000204,PH-005,REG-01,EMP-0089,CUS-01773,2026-05-12 12:07:18,Sale,128.28,7.38,9.98,130.88,Credit Card,4,False,True,False,Completed
TXN-0000205,RCP-00000205,PH-005,REG-06,EMP-0108,CUS-04123,2026-07-27 16:41:19,Sale,51.09,0,4.21,55.3,Credit Card,2,False,True,False,Completed
TXN-0000206,RCP-00000206,PH-004,REG-05,EMP-0068,,2026-06-14 18:20:38,Sale,130.49,6.36,10.24,134.37,Cash,4,False,False,False,Completed
TXN-0000207,RCP-00000207,PH-002,REG-02,EMP-0039,CUS-00102,2026-07-26 11:18:11,Sale,215.55,21.88,15.99,209.66,Credit Card,4,False,True,False,Completed
TXN-0000208,RCP-00000208,PH-005,REG-02,EMP-0107,,2026-07-29 19:12:41,Sale,61.99,0,5.12,67.11,Debit Card,3,False,False,False,Completed
TXN-0000209,RCP-00000209,PH-001,REG-04,EMP-0003,,2026-05-05 15:41:21,Sale,294.94,4.43,23.96,314.47,Debit Card,5,False,False,False,Completed
TXN-0000210,RCP-00000210,PH-002,REG-06,EMP-0025,CUS-00848,2026-06-26 16:20:44,Sale,123.84,7.02,9.64,126.46,Debit Card,4,False,True,False,Completed
TXN-0000211,RCP-00000211,PH-002,REG-04,EMP-0036,CUS-00580,2026-05-09 16:39:38,Sale,260.03,31.42,18.86,247.47,Credit Card,6,False,True,False,Completed
TXN-0000212,RCP-00000212,PH-005,REG-03,EMP-0090,CUS-00095,2026-06-10 19:26:08,Sale,49.64,0,4.1,53.74,Credit Card,2,False,True,False,Completed
TXN-0000213,RCP-00000213,PH-005,REG-04,EMP-0100,CUS-02683,2026-06-02 13:06:12,Sale,93.57,0,7.72,101.29,Debit Card,3,False,True,False,Completed
TXN-0000214,RCP-00000214,PH-002,REG-06,EMP-0040,CUS-02746,2026-06-09 20:22:46,Sale,118.43,13.54,8.66,113.55,Cash,3,False,True,True,Completed
TXN-0000215,RCP-00000215,PH-002,REG-03,EMP-0024,CUS-00657,2026-05-22 18:52:34,Sale,24.1,0,1.99,26.09,Credit Card,1,False,True,False,Completed
TXN-0000216,RCP-00000216,PH-002,REG-05,EMP-0024,CUS-01321,2026-07-12 18:54:47,Sale,338.6,24.14,25.95,340.41,Debit Card,6,False,True,False,Completed
TXN-0000217,RCP-00000217,PH-001,REG-03,EMP-0016,,2026-05-24 19:26:19,Sale,133.67,5.27,10.59,138.99,Cash,4,False,False,False,Completed
TXN-0000218,RCP-00000218,PH-005,REG-04,EMP-0089,CUS-01052,2026-06-29 17:30:55,Sale,62.51,0,5.16,67.67,Credit Card,2,False,True,False,Completed
TXN-0000219,RCP-00000219,PH-003,REG-01,EMP-0045,CUS-03237,2026-05-07 21:02:51,Sale,278.49,9.14,22.22,291.57,Cash,5,False,True,False,Completed
TXN-0000220,RCP-00000220,PH-005,REG-04,EMP-0105,,2026-07-18 20:38:57,Sale,139.19,0,11.48,150.67,Credit Card,5,False,False,False,Completed
TXN-0000221,RCP-00000221,PH-002,REG-04,EMP-0040,CUS-02799,2026-05-05 12:23:07,Sale,434.11,0,35.81,469.92,Credit Card,4,False,True,False,Completed
TXN-0000222,RCP-00000222,PH-003,REG-02,EMP-0062,CUS-04419,2026-06-19 13:39:12,Sale,61.06,0,5.04,66.1,Credit Card,2,False,True,False,Completed
TXN-0000223,RCP-00000223,PH-005,REG-05,EMP-0106,CUS-00255,2026-05-19 15:05:43,Sale,220.01,1.85,18.0,236.16,Debit Card,6,False,True,False,Completed
TXN-0000224,RCP-00000224,PH-005,REG-01,EMP-0091,CUS-01110,2026-06-22 20:37:59,Sale,139.45,10.12,10.66,139.99,Debit Card,4,False,True,True,Completed
TXN-0000225,RCP-00000225,PH-003,REG-04,EMP-0061,CUS-03961,2026-05-10 08:44:19,Sale,242.18,15.41,18.7,245.47,Credit Card,6,False,True,False,Completed
TXN-0000226,RCP-00000226,PH-004,REG-04,EMP-0085,,2026-07-15 16:36:39,Sale,247.23,0,20.39,267.62,Credit Card,6,False,False,False,Completed
TXN-0000227,RCP-00000227,PH-003,REG-04,EMP-0057,,2026-05-25 10:15:05,Sale,157.1,5.6,12.5,164.0,Credit Card,3,False,False,False,Completed
TXN-0000228,RCP-00000228,PH-004,REG-01,EMP-0086,CUS-03113,2026-05-30 08:52:50,Sale,26.69,0,2.2,28.89,Credit Card,1,False,True,False,Completed
TXN-0000229,RCP-00000229,PH-003,REG-02,EMP-0046,CUS-00222,2026-05-26 09:40:04,Sale,79.62,0,6.57,86.19,Debit Card,4,False,True,False,Completed
TXN-0000230,RCP-00000230,PH-003,REG-03,EMP-0063,CUS-03477,2026-07-19 11:35:16,Sale,231.34,0,19.09,250.43,Cash,4,False,True,False,Completed
TXN-0000231,RCP-00000231,PH-005,REG-04,EMP-0108,CUS-03021,2026-05-16 14:33:08,Sale,127.13,0,10.48,137.61,Gift Card,5,False,True,False,Completed
TXN-0000232,RCP-00000232,PH-003,REG-01,EMP-0063,CUS-04800,2026-05-05 21:31:45,Sale,168.94,0,13.93,182.87,Credit Card,5,False,True,False,Completed
TXN-0000233,RCP-00000233,PH-001,REG-02,EMP-0016,,2026-06-12 08:24:36,Sale,134.68,3.52,10.82,141.98,Credit Card,6,False,False,False,Completed
TXN-0000234,RCP-00000234,PH-005,REG-06,EMP-0103,CUS-01824,2026-06-12 08:05:48,Sale,113.14,0,9.34,122.48,Credit Card,4,False,True,False,Completed
TXN-0000235,RCP-00000235,PH-002,REG-04,EMP-0040,CUS-04895,2026-07-13 18:44:49,Sale,258.35,47.1,17.43,228.68,Credit Card,2,False,True,False,Completed
TXN-0000236,RCP-00000236,PH-003,REG-06,EMP-0064,CUS-02903,2026-06-02 20:19:38,Sale,181.5,0,14.97,196.47,Credit Card,4,False,True,False,Completed
TXN-0000237,RCP-00000237,PH-003,REG-04,EMP-0062,,2026-07-27 08:10:13,Sale,58.55,4.59,4.45,58.41,Credit Card,2,False,False,False,Completed
TXN-0000238,RCP-00000238,PH-003,REG-03,EMP-0047,CUS-01896,2026-07-04 13:06:05,Sale,231.67,20.34,17.43,228.76,Credit Card,6,False,True,False,Completed
TXN-0000239,RCP-00000239,PH-002,REG-02,EMP-0041,,2026-07-28 20:14:52,Sale,20.9,0,1.72,22.62,Cash,1,False,False,False,Completed
TXN-0000240,RCP-00000240,PH-001,REG-03,EMP-0001,CUS-00012,2026-07-20 13:07:02,Sale,422.08,0,34.81,456.89,Gift Card,5,False,True,False,Completed
TXN-0000241,RCP-00000241,PH-002,REG-06,EMP-0034,CUS-03713,2026-05-01 16:36:35,Sale,79.85,4.59,6.21,81.47,Debit Card,5,False,True,False,Completed
TXN-0000242,RCP-00000242,PH-003,REG-03,EMP-0064,CUS-01224,2026-06-29 18:53:57,Sale,389.84,0.44,32.14,421.54,Credit Card,7,False,True,False,Completed
TXN-0000243,RCP-00000243,PH-001,REG-04,EMP-0016,CUS-00465,2026-07-16 17:01:12,Sale,319.66,34.35,23.55,308.86,Credit Card,6,False,True,False,Completed
TXN-0000244,RCP-00000244,PH-005,REG-01,EMP-0104,CUS-03517,2026-05-29 18:25:08,Sale,53.29,0,4.4,57.69,Debit Card,1,False,True,False,Completed
TXN-0000245,RCP-00000245,PH-003,REG-04,EMP-0057,CUS-02654,2026-07-17 11:41:35,Sale,579.78,0,47.84,627.62,Debit Card,7,False,True,False,Completed
TXN-0000246,RCP-00000246,PH-003,REG-02,EMP-0045,CUS-03578,2026-06-30 09:48:05,Sale,164.91,0,13.6,178.51,Credit Card,3,False,True,False,Completed
TXN-0000247,RCP-00000247,PH-003,REG-05,EMP-0046,CUS-02179,2026-06-26 11:56:53,Sale,155.55,2.3,12.64,165.89,Credit Card,3,False,True,False,Completed
TXN-0000248,RCP-00000248,PH-002,REG-02,EMP-0025,CUS-01807,2026-06-12 19:57:37,Sale,255.44,36.3,18.07,237.21,Credit Card,7,False,True,True,Completed
TXN-0000249,RCP-00000249,PH-004,REG-03,EMP-0084,CUS-03553,2026-06-03 18:12:08,Sale,169.24,1.43,13.85,181.66,Split Payment,4,False,True,False,Completed
TXN-0000250,RCP-00000250,PH-005,REG-06,EMP-0104,,2026-05-09 19:55:42,Sale,60.86,0,5.02,65.88,Debit Card,2,False,False,False,Completed
TXN-0000251,RCP-00000251,PH-004,REG-06,EMP-0080,,2026-06-12 10:55:05,Sale,140.51,0,11.59,152.1,Credit Card,4,False,False,False,Completed
TXN-0000252,RCP-00000252,PH-005,REG-05,EMP-0103,CUS-02116,2026-06-19 16:30:11,Sale,33.35,3.34,2.48,32.49,Debit Card,1,False,True,False,Completed
TXN-0000253,RCP-00000253,PH-005,REG-04,EMP-0091,CUS-04614,2026-07-21 20:33:57,Sale,109.9,0,9.05,118.95,Credit Card,5,False,True,False,Completed
TXN-0000254,RCP-00000254,PH-005,REG-01,EMP-0090,,2026-06-27 21:14:36,Sale,192.54,0,15.88,208.42,Split Payment,4,False,False,False,Completed
TXN-0000255,RCP-00000255,PH-005,REG-06,EMP-0107,CUS-02802,2026-06-04 10:00:32,Sale,160.42,0,13.23,173.65,Debit Card,5,False,True,False,Completed
TXN-0000256,RCP-00000256,PH-001,REG-02,EMP-0016,CUS-01902,2026-06-10 17:10:38,Sale,146.79,18.15,10.62,139.26,Cash,4,False,True,False,Completed
TXN-0000257,RCP-00000257,PH-002,REG-04,EMP-0024,,2026-07-20 08:57:05,Sale,161.99,7.85,12.71,166.85,Credit Card,5,False,False,False,Completed
TXN-0000258,RCP-00000258,PH-005,REG-05,EMP-0105,CUS-00730,2026-07-25 16:12:41,Sale,169.52,0,13.99,183.51,Split Payment,2,False,True,False,Completed
TXN-0000259,RCP-00000259,PH-005,REG-06,EMP-0105,CUS-02051,2026-06-04 19:56:47,Sale,335.48,15.49,26.4,346.39,Debit Card,7,False,True,False,Completed
TXN-0000260,RCP-00000260,PH-005,REG-04,EMP-0089,CUS-04051,2026-07-26 08:05:52,Sale,272.97,0,22.53,295.5,Cash,6,False,True,False,Completed
TXN-0000261,RCP-00000261,PH-002,REG-05,EMP-0036,CUS-01779,2026-05-15 08:06:25,Sale,136.13,0,11.23,147.36,Debit Card,4,False,True,False,Completed
TXN-0000262,RCP-00000262,PH-003,REG-05,EMP-0047,CUS-02320,2026-05-07 18:17:57,Sale,119.58,0,9.87,129.45,Debit Card,3,False,True,False,Completed
TXN-0000263,RCP-00000263,PH-005,REG-06,EMP-0091,CUS-00033,2026-06-29 20:29:01,Sale,50.05,0,4.13,54.18,Debit Card,3,False,True,False,Completed
TXN-0000264,RCP-00000264,PH-002,REG-05,EMP-0035,CUS-00532,2026-06-17 14:22:21,Sale,326.31,0.38,26.88,352.81,Credit Card,8,False,True,False,Completed
TXN-0000265,RCP-00000265,PH-005,REG-01,EMP-0105,CUS-02360,2026-06-29 18:56:21,Sale,183.68,1.23,15.05,197.5,Cash,5,False,True,False,Completed
TXN-0000266,RCP-00000266,PH-005,REG-03,EMP-0107,CUS-02665,2026-07-31 18:11:11,Sale,66.64,0,5.5,72.14,Credit Card,2,False,True,False,Completed
TXN-0000267,RCP-00000267,PH-002,REG-03,EMP-0040,,2026-07-20 10:47:49,Sale,151.75,2.3,12.33,161.78,Gift Card,4,False,False,False,Completed
TXN-0000268,RCP-00000268,PH-004,REG-02,EMP-0078,CUS-03049,2026-05-11 08:38:58,Sale,129.1,4.01,10.33,135.42,Debit Card,5,False,True,False,Completed
TXN-0000269,RCP-00000269,PH-003,REG-05,EMP-0056,CUS-02352,2026-05-27 20:26:40,Sale,290.97,25.8,21.87,287.04,Credit Card,5,False,True,False,Completed
TXN-0000270,RCP-00000270,PH-004,REG-02,EMP-0067,,2026-06-02 20:26:00,Sale,147.91,3.1,11.95,156.76,Credit Card,3,False,False,False,Completed
TXN-0000271,RCP-00000271,PH-003,REG-01,EMP-0058,CUS-04816,2026-05-10 19:16:21,Sale,64.41,2.32,5.12,67.21,Credit Card,2,False,True,False,Completed
TXN-0000272,RCP-00000272,PH-002,REG-01,EMP-0039,CUS-03987,2026-06-30 21:30:02,Sale,110.06,7.09,8.49,111.46,Debit Card,2,False,True,False,Completed
TXN-0000273,RCP-00000273,PH-001,REG-04,EMP-0012,CUS-01091,2026-07-09 18:42:59,Sale,181.53,3.43,14.7,192.8,Credit Card,4,False,True,False,Completed
TXN-0000274,RCP-00000274,PH-004,REG-02,EMP-0086,CUS-03535,2026-06-08 14:38:19,Sale,134.22,0,11.08,145.3,Debit Card,4,False,True,False,Completed
TXN-0000275,RCP-00000275,PH-004,REG-04,EMP-0069,CUS-01170,2026-06-07 17:48:54,Sale,113.75,0,9.39,123.14,Debit Card,3,False,True,False,Completed
TXN-0000276,RCP-00000276,PH-002,REG-03,EMP-0034,CUS-02060,2026-05-20 20:43:43,Sale,231.28,0,19.08,250.36,Debit Card,7,False,True,False,Completed
TXN-0000277,RCP-00000277,PH-001,REG-02,EMP-0016,,2026-07-18 09:14:42,Sale,137.26,3.61,11.02,144.67,Debit Card,5,False,False,False,Completed
TXN-0000278,RCP-00000278,PH-002,REG-06,EMP-0037,CUS-04106,2026-07-30 20:01:04,Sale,254.65,25.53,18.9,248.02,Cash,7,False,True,True,Completed
TXN-0000279,RCP-00000279,PH-001,REG-01,EMP-0002,CUS-00649,2026-05-02 19:00:44,Sale,320.18,8.63,25.71,337.26,Credit Card,6,False,True,False,Completed
TXN-0000280,RCP-00000280,PH-003,REG-06,EMP-0063,,2026-05-06 08:39:15,Sale,153.26,10.28,11.8,154.78,Credit Card,4,False,False,False,Completed
TXN-0000281,RCP-00000281,PH-003,REG-05,EMP-0047,CUS-00352,2026-05-19 19:28:24,Sale,250.24,32.11,18.0,236.13,Cash,5,False,True,False,Completed
TXN-0000282,RCP-00000282,PH-001,REG-03,EMP-0006,CUS-02102,2026-05-18 13:06:21,Sale,156.03,1.48,12.75,167.3,Debit Card,4,False,True,False,Completed
TXN-0000283,RCP-00000283,PH-001,REG-04,EMP-0015,CUS-02620,2026-05-07 18:21:01,Sale,348.78,2.82,28.53,374.49,Credit Card,6,False,True,False,Completed
TXN-0000284,RCP-00000284,PH-005,REG-06,EMP-0091,CUS-04627,2026-06-13 11:59:46,Sale,150.61,1.54,12.29,161.36,Credit Card,5,False,True,False,Completed
TXN-0000285,RCP-00000285,PH-004,REG-01,EMP-0082,,2026-07-02 19:53:17,Sale,259.25,0,21.39,280.64,Debit Card,4,False,False,False,Completed
TXN-0000286,RCP-00000286,PH-003,REG-03,EMP-0046,,2026-07-01 12:34:43,Sale,63.91,0,5.27,69.18,Cash,2,False,False,False,Completed
TXN-0000287,RCP-00000287,PH-004,REG-01,EMP-0082,CUS-00584,2026-06-18 20:44:25,Sale,178.08,3.22,14.42,189.28,Debit Card,3,False,True,False,Completed
TXN-0000288,RCP-00000288,PH-002,REG-04,EMP-0039,CUS-02868,2026-07-26 10:42:13,Sale,339.71,31.03,25.47,334.15,Debit Card,4,False,True,False,Completed
TXN-0000289,RCP-00000289,PH-002,REG-04,EMP-0034,CUS-02781,2026-06-14 10:39:38,Sale,109.19,0,9.01,118.2,Credit Card,3,False,True,False,Completed
TXN-0000290,RCP-00000290,PH-003,REG-02,EMP-0063,CUS-04797,2026-06-22 12:17:08,Sale,28.09,0,2.32,30.41,Debit Card,1,False,True,False,Completed
TXN-0000291,RCP-00000291,PH-002,REG-06,EMP-0039,CUS-03719,2026-06-28 09:35:46,Sale,98.19,0,8.11,106.3,Gift Card,2,False,True,False,Completed
TXN-0000292,RCP-00000292,PH-002,REG-04,EMP-0037,CUS-02214,2026-05-06 21:06:26,Sale,292.96,0,24.17,317.13,Credit Card,6,False,True,False,Completed
TXN-0000293,RCP-00000293,PH-003,REG-06,EMP-0062,CUS-02367,2026-05-27 17:16:18,Sale,295.2,5.96,23.86,313.1,Credit Card,6,False,True,False,Completed
TXN-0000294,RCP-00000294,PH-005,REG-04,EMP-0102,CUS-04669,2026-06-30 16:56:31,Sale,261.41,0,21.56,282.97,Cash,8,False,True,False,Completed
TXN-0000295,RCP-00000295,PH-002,REG-06,EMP-0041,CUS-02201,2026-05-31 11:47:03,Sale,91.89,1.54,7.46,97.81,Gift Card,4,False,True,False,Completed
TXN-0000296,RCP-00000296,PH-001,REG-05,EMP-0002,,2026-06-07 13:00:27,Sale,119.46,4.78,9.46,124.14,Gift Card,4,False,False,False,Completed
TXN-0000297,RCP-00000297,PH-005,REG-01,EMP-0100,CUS-00925,2026-06-10 20:55:32,Sale,270.64,5.69,21.86,286.81,Credit Card,5,False,True,False,Completed
TXN-0000298,RCP-00000298,PH-004,REG-05,EMP-0078,CUS-04369,2026-05-22 21:31:10,Sale,105.84,0,8.74,114.58,Debit Card,4,False,True,False,Completed
TXN-0000299,RCP-00000299,PH-005,REG-03,EMP-0102,CUS-03915,2026-05-17 17:14:01,Sale,62.32,0,5.14,67.46,Credit Card,2,False,True,False,Completed
TXN-0000300,RCP-00000300,PH-005,REG-04,EMP-0107,CUS-02593,2026-05-22 17:17:46,Sale,99.17,0,8.19,107.36,Debit Card,3,False,True,False,Completed
TXN-0000301,RCP-00000301,PH-004,REG-03,EMP-0080,CUS-03834,2026-07-09 08:54:39,Sale,208.4,1.97,17.03,223.46,Credit Card,6,False,True,False,Completed
TXN-0000302,RCP-00000302,PH-002,REG-02,EMP-0042,,2026-06-16 20:29:48,Sale,47.53,0,3.92,51.45,Gift Card,3,False,False,False,Completed
TXN-0000303,RCP-00000303,PH-003,REG-02,EMP-0064,CUS-02380,2026-05-08 10:10:21,Sale,44.17,0,3.64,47.81,Cash,1,False,True,False,Completed
TXN-0000304,RCP-00000304,PH-004,REG-03,EMP-0069,CUS-04609,2026-06-27 20:40:58,Sale,252.93,2.98,20.62,270.57,Debit Card,6,False,True,False,Completed
TXN-0000305,RCP-00000305,PH-002,REG-01,EMP-0024,CUS-01653,2026-07-21 19:34:21,Sale,131.24,24.66,8.79,115.37,Cash,3,False,True,True,Completed
TXN-0000306,RCP-00000306,PH-001,REG-01,EMP-0015,CUS-01180,2026-06-21 17:31:33,Sale,80.19,0,6.62,86.81,Credit Card,2,False,True,False,Completed
TXN-0000307,RCP-00000307,PH-005,REG-06,EMP-0103,CUS-02009,2026-05-07 15:05:51,Sale,150.08,0,12.38,162.46,Debit Card,6,False,True,False,Completed
TXN-0000308,RCP-00000308,PH-004,REG-06,EMP-0082,CUS-03409,2026-06-18 15:50:29,Sale,318.43,18.52,24.73,324.64,Credit Card,8,False,True,False,Completed
TXN-0000309,RCP-00000309,PH-005,REG-03,EMP-0089,CUS-01174,2026-05-31 13:47:50,Sale,302.18,0,24.93,327.11,Credit Card,4,False,True,False,Completed
TXN-0000310,RCP-00000310,PH-002,REG-03,EMP-0040,CUS-00447,2026-06-14 19:56:53,Sale,114.6,8.42,8.77,114.95,Cash,5,False,True,False,Completed
TXN-0000311,RCP-00000311,PH-001,REG-03,EMP-0017,CUS-04784,2026-06-07 18:46:21,Sale,125.77,0.26,10.36,135.87,Credit Card,4,False,True,False,Completed
TXN-0000312,RCP-00000312,PH-004,REG-05,EMP-0082,CUS-04908,2026-07-26 08:50:04,Sale,520.95,3.65,42.68,559.98,Debit Card,8,False,True,False,Completed
TXN-0000313,RCP-00000313,PH-002,REG-04,EMP-0037,,2026-07-18 18:47:05,Sale,162.71,2.96,13.19,172.94,Debit Card,3,False,False,False,Completed
