movement_id,store_id,product_id,movement_datetime,movement_type,quantity_change,reference_id,employee_id
MOV-00000254,PH-001,PRD-00741,2026-06-16 09:10:11,SALE,-1,TXN-0000059,EMP-0014
MOV-00000255,PH-001,PRD-00529,2026-06-16 09:10:11,SALE,-1,TXN-0000059,EMP-0014
MOV-00000256,PH-001,PRD-00291,2026-05-09 10:26:36,SALE,-1,TXN-0000060,EMP-0016
MOV-00000257,PH-001,PRD-00469,2026-05-09 10:26:36,SALE,-3,TXN-0000060,EMP-0016
MOV-00000258,PH-001,PRD-00795,2026-05-09 10:26:36,SALE,-1,TXN-0000060,EMP-0016
MOV-00000259,PH-001,PRD-00475,2026-05-09 10:26:36,SALE,-1,TXN-0000060,EMP-0016
MOV-00000260,PH-003,PRD-00535,2026-07-29 21:21:11,SALE,-1,TXN-0000061,EMP-0058
MOV-00000261,PH-003,PRD-00562,2026-07-29 21:21:11,SALE,-1,TXN-0000061,EMP-0058
MOV-00000262,PH-004,PRD-00571,2026-06-14 20:55:03,SALE,-1,TXN-0000062,EMP-0081
MOV-00000263,PH-004,PRD-00692,2026-06-14 20:55:03,SALE,-1,TXN-0000062,EMP-0081
MOV-00000264,PH-004,PRD-00516,2026-06-14 20:55:03,SALE,-1,TXN-0000062,EMP-0081
MOV-00000265,PH-004,PRD-00177,2026-06-14 20:55:03,SALE,-1,TXN-0000062,EMP-0081
MOV-00000266,PH-004,PRD-00230,2026-05-08 18:33:27,SALE,-1,TXN-0000063,EMP-0067
MOV-00000267,PH-004,PRD-00090,2026-05-08 18:33:27,SALE,-3,TXN-0000063,EMP-0067
MOV-00000268,PH-004,PRD-00779,2026-05-08 18:33:27,SALE,-1,TXN-0000063,EMP-0067
MOV-00000269,PH-004,PRD-00729,2026-05-08 18:33:27,SALE,-1,TXN-0000063,EMP-0067
MOV-00000270,PH-002,PRD-00023,2026-06-06 18:43:17,SALE,-1,TXN-0000064,EMP-0024
MOV-00000271,PH-002,PRD-00102,2026-06-06 18:43:17,SALE,-1,TXN-0000064,EMP-0024
MOV-00000272,PH-002,PRD-00656,2026-06-06 18:43:17,SALE,-1,TXN-0000064,EMP-0024
MOV-00000273,PH-002,PRD-00688,2026-06-06 18:43:17,SALE,-1,TXN-0000064,EMP-0024
MOV-00000274,PH-004,PRD-00483,2026-06-15 18:06:46,SALE,-1,TXN-0000065,EMP-0067
MOV-00000275,PH-004,PRD-00625,2026-06-15 18:06:46,SALE,-1,TXN-0000065,EMP-0067
MOV-00000276,PH-004,PRD-00658,2026-06-15 18:06:46,SALE,-1,TXN-0000065,EMP-0067
MOV-00000277,PH-004,PRD-00421,2026-06-15 18:06:46,SALE,-1,TXN-0000065,EMP-0067
MOV-00000278,PH-004,PRD-00504,2026-06-15 18:06:46,SALE,-1,TXN-0000065,EMP-0067
MOV-00000279,PH-004,PRD-00679,2026-06-15 18:06:46,SALE,-1,TXN-0000065,EMP-0067
MOV-00000280,PH-002,PRD-00705,2026-07-08 18:39:11,SALE,-1,TXN-0000066,EMP-0023
MOV-00000281,PH-002,PRD-00536,2026-07-08 18:39:11,SALE,-1,TXN-0000066,EMP-0023
MOV-00000282,PH-002,PRD-00413,2026-07-08 18:39:11,SALE,-1,TXN-0000066,EMP-0023
MOV-00000283,PH-002,PRD-00710,2026-07-08 18:39:11,SALE,-3,TXN-0000066,EMP-0023
MOV-00000284,PH-002,PRD-00687,2026-07-08 18:39:11,SALE,-1,TXN-0000066,EMP-0023
MOV-00000285,PH-003,PRD-00240,2026-07-05 18:10:03,SALE,-2,TXN-0000067,EMP-0057
MOV-00000286,PH-003,PRD-00502,2026-07-05 18:10:03,SALE,-2,TXN-0000067,EMP-0057
MOV-00000287,PH-003,PRD-00330,2026-07-05 18:10:03,SALE,-1,TXN-0000067,EMP-0057
MOV-00000288,PH-003,PRD-00048,2026-07-05 18:10:03,SALE,-1,TXN-0000067,EMP-0057
MOV-00000289,PH-003,PRD-00769,2026-07-05 18:10:03,SALE,-1,TXN-0000067,EMP-0057
MOV-00000290,PH-003,PRD-00415,2026-07-05 18:10:03,SALE,-4,TXN-0000067,EMP-0057
MOV-00000291,PH-003,PRD-00111,2026-07-05 18:10:03,SALE,-1,TXN-0000067,EMP-0057
MOV-00000292,PH-005,PRD-00308,2026-05-30 17:46:25,SALE,-3,TXN-0000068,EMP-0105
MOV-00000293,PH-005,PRD-00669,2026-05-30 17:46:25,SALE,-1,TXN-0000068,EMP-0105
MOV-00000294,PH-005,PRD-00697,2026-05-30 17:46:25,SALE,-1,TXN-0000068,EMP-0105
MOV-00000295,PH-005,PRD-00043,2026-05-30 17:46:25,SALE,-1,TXN-0000068,EMP-0105
MOV-00000296,PH-005,PRD-00588,2026-05-30 17:46:25,SALE,-4,TXN-0000068,EMP-0105
MOV-00000297,PH-005,PRD-00071,2026-05-30 17:46:25,SALE,-1,TXN-0000068,EMP-0105
MOV-00000298,PH-005,PRD-00240,2026-05-30 17:46:25,SALE,-1,TXN-0000068,EMP-0105
MOV-00000299,PH-003,PRD-00092,2026-06-10 18:27:57,SALE,-1,TXN-0000069,EMP-0061
MOV-00000300,PH-001,PRD-00783,2026-07-19 18:29:46,SALE,-1,TXN-0000070,EMP-0019
MOV-00000301,PH-001,PRD-00607,2026-07-19 18:29:46,SALE,-1,TXN-0000070,EMP-0019
MOV-00000302,PH-002,PRD-00550,2026-05-02 13:54:21,SALE,-3,TXN-0000071,EMP-0035
MOV-00000303,PH-002,PRD-00625,2026-05-02 13:54:21,SALE,-1,TXN-0000071,EMP-0035
MOV-00000304,PH-002,PRD-00121,2026-05-02 13:54:21,SALE,-1,TXN-0000071,EMP-0035
MOV-00000305,PH-002,PRD-00695,2026-05-02 13:54:21,SALE,-2,TXN-0000071,EMP-0035
MOV-00000306,PH-002,PRD-00165,2026-05-02 13:54:21,SALE,-1,TXN-0000071,EMP-0035
MOV-00000307,PH-002,PRD-00077,2026-05-02 13:54:21,SALE,-1,TXN-0000071,EMP-0035
MOV-00000308,PH-005,PRD-00481,2026-05-05 20:17:22,SALE,-3,TXN-0000072,EMP-0091
MOV-00000309,PH-005,PRD-00508,2026-05-05 20:17:22,SALE,-1,TXN-0000072,EMP-0091
MOV-00000310,PH-003,PRD-00266,2026-05-29 12:21:32,SALE,-2,TXN-0000073,EMP-0057
MOV-00000311,PH-003,PRD-00313,2026-05-29 12:21:32,SALE,-1,TXN-0000073,EMP-0057
MOV-00000312,PH-003,PRD-00006,2026-05-29 12:21:32,SALE,-4,TXN-0000073,EMP-0057
MOV-00000313,PH-003,PRD-00137,2026-05-29 12:21:32,SALE,-1,TXN-0000073,EMP-0057
MOV-00000314,PH-003,PRD-00696,2026-05-29 12:21:32,SALE,-1,TXN-0000073,EMP-0057
MOV-00000315,PH-005,PRD-00603,2026-06-28 08:07:09,SALE,-1,TXN-0000074,EMP-0101
MOV-00000316,PH-003,PRD-00160,2026-06-09 09:58:56,SALE,-1,TXN-0000075,EMP-0046
MOV-00000317,PH-001,PRD-00262,2026-07-04 14:21:39,SALE,-1,TXN-0000076,EMP-0012
MOV-00000318,PH-001,PRD-00121,2026-07-04 14:21:39,SALE,-1,TXN-0000076,EMP-0012
MOV-00000319,PH-001,PRD-00428,2026-07-04 14:21:39,SALE,-1,TXN-0000076,EMP-0012
MOV-00000320,PH-001,PRD-00043,2026-07-04 14:21:39,SALE,-1,TXN-0000076,EMP-0012
MOV-00000321,PH-001,PRD-00154,2026-07-04 14:21:39,SALE,-1,TXN-0000076,EMP-0012
MOV-00000322,PH-001,PRD-00798,2026-07-04 14:21:39,SALE,-1,TXN-0000076,EMP-0012
MOV-00000323,PH-002,PRD-00555,2026-07-01 09:13:34,SALE,-1,TXN-0000077,EMP-0042
MOV-00000324,PH-002,PRD-00615,2026-07-01 09:13:34,SALE,-3,TXN-0000077,EMP-0042
MOV-00000325,PH-002,PRD-00059,2026-07-01 09:13:34,SALE,-1,TXN-0000077,EMP-0042
MOV-00000326,PH-002,PRD-00446,2026-07-01 09:13:34,SALE,-1,TXN-0000077,EMP-0042
MOV-00000327,PH-002,PRD-00470,2026-07-01 09:13:34,SALE,-4,TXN-0000077,EMP-0042
MOV-00000328,PH-002,PRD-00093,2026-07-01 09:13:34,SALE,-1,TXN-0000077,EMP-0042
MOV-00000329,PH-005,PRD-00202,2026-05-27 14:37:59,SALE,-1,TXN-0000078,EMP-0108
MOV-00000330,PH-005,PRD-00612,2026-05-27 14:37:59,SALE,-1,TXN-0000078,EMP-0108
MOV-00000331,PH-002,PRD-00022,2026-07-19 17:34:35,SALE,-1,TXN-0000079,EMP-0038
MOV-00000332,PH-002,PRD-00236,2026-07-19 17:34:35,SALE,-4,TXN-0000079,EMP-0038
MOV-00000333,PH-002,PRD-00493,2026-07-19 17:34:35,SALE,-1,TXN-0000079,EMP-0038
MOV-00000334,PH-002,PRD-00431,2026-07-19 17:34:35,SALE,-1,TXN-0000079,EMP-0038
MOV-00000335,PH-002,PRD-00598,2026-07-19 17:34:35,SALE,-1,TXN-0000079,EMP-0038
MOV-00000336,PH-004,PRD-00009,2026-06-13 16:14:53,SALE,-1,TXN-0000080,EMP-0079
MOV-00000337,PH-004,PRD-00459,2026-06-13 16:14:53,SALE,-1,TXN-0000080,EMP-0079
MOV-00000338,PH-004,PRD-00209,2026-06-13 16:14:53,SALE,-1,TXN-0000080,EMP-0079
MOV-00000339,PH-004,PRD-00754,2026-06-13 16:14:53,SALE,-2,TXN-0000080,EMP-0079
MOV-00000340,PH-004,PRD-00612,2026-06-13 16:14:53,SALE,-3,TXN-0000080,EMP-0079
MOV-00000341,PH-004,PRD-00258,2026-06-13 16:14:53,SALE,-1,TXN-0000080,EMP-0079
MOV-00000342,PH-005,PRD-00510,2026-06-15 11:03:08,SALE,-1,TXN-0000081,EMP-0104
MOV-00000343,PH-005,PRD-00028,2026-06-15 11:03:08,SALE,-1,TXN-0000081,EMP-0104
MOV-00000344,PH-005,PRD-00355,2026-06-15 11:03:08,SALE,-1,TXN-0000081,EMP-0104
MOV-00000345,PH-005,PRD-00189,2026-06-15 11:03:08,SALE,-3,TXN-0000081,EMP-0104
MOV-00000346,PH-005,PRD-00287,2026-06-15 11:03:08,SALE,-1,TXN-0000081,EMP-0104
MOV-00000347,PH-005,PRD-00451,2026-07-23 09:23:50,SALE,-3,TXN-0000082,EMP-0106
MOV-00000348,PH-005,PRD-00733,2026-07-23 09:23:50,SALE,-3,TXN-0000082,EMP-0106
MOV-00000349,PH-005,PRD-00525,2026-07-23 09:23:50,SALE,-1,TXN-0000082,EMP-0106
MOV-00000350,PH-005,PRD-00263,2026-07-23 09:23:50,SALE,-1,TXN-0000082,EMP-0106
MOV-00000351,PH-005,PRD-00603,2026-07-23 09:23:50,SALE,-4,TXN-0000082,EMP-0106
MOV-00000352,PH-005,PRD-00442,2026-07-23 09:23:50,SALE,-1,TXN-0000082,EMP-0106
MOV-00000353,PH-002,PRD-00184,2026-05-24 18:39:16,SALE,-1,TXN-0000083,EMP-0036
MOV-00000354,PH-002,PRD-00479,2026-05-24 18:39:16,SALE,-1,TXN-0000083,EMP-0036
MOV-00000355,PH-002,PRD-00310,2026-05-24 18:39:16,SALE,-2,TXN-0000083,EMP-0036
MOV-00000356,PH-002,PRD-00039,2026-05-24 18:39:16,SALE,-1,TXN-0000083,EMP-0036
MOV-00000357,PH-002,PRD-00365,2026-06-23 11:15:22,SALE,-1,TXN-0000084,EMP-0037
MOV-00000358,PH-002,PRD-00625,2026-06-23 11:15:22,SALE,-1,TXN-0000084,EMP-0037
MOV-00000359,PH-002,PRD-00091,2026-06-23 11:15:22,SALE,-1,TXN-0000084,EMP-0037
MOV-00000360,PH-004,PRD-00492,2026-06-18 10:32:49,SALE,-4,TXN-0000085,EMP-0082
MOV-00000361,PH-004,PRD-00748,2026-06-18 10:32:49,SALE,-1,TXN-0000085,EMP-0082
MOV-00000362,PH-004,PRD-00706,2026-06-18 10:32:49,SALE,-1,TXN-0000085,EMP-0082
MOV-00000363,PH-004,PRD-00416,2026-06-18 10:32:49,SALE,-1,TXN-0000085,EMP-0082
MOV-00000364,PH-004,PRD-00528,2026-06-18 10:32:49,SALE,-1,TXN-0000085,EMP-0082
MOV-00000365,PH-004,PRD-00788,2026-06-18 10:32:49,SALE,-1,TXN-0000085,EMP-0082
MOV-00000366,PH-001,PRD-00751,2026-06-24 11:39:22,SALE,-4,TXN-0000086,EMP-0003
MOV-00000367,PH-001,PRD-00415,2026-06-24 11:39:22,SALE,-1,TXN-0000086,EMP-0003
MOV-00000368,PH-001,PRD-00167,2026-06-24 11:39:22,SALE,-1,TXN-0000086,EMP-0003
MOV-00000369,PH-001,PRD-00075,2026-06-24 11:39:22,SALE,-1,TXN-0000086,EMP-0003
MOV-00000370,PH-002,PRD-00529,2026-05-07 20:13:02,SALE,-1,TXN-0000087,EMP-0041
MOV-00000371,PH-002,PRD-00231,2026-05-07 20:13:02,SALE,-1,TXN-0000087,EMP-0041
MOV-00000372,PH-002,PRD-00032,2026-05-07 20:13:02,SALE,-1,TXN-0000087,EMP-0041
MOV-00000373,PH-002,PRD-00586,2026-05-07 20:13:02,SALE,-1,TXN-0000087,EMP-0041
MOV-00000374,PH-002,PRD-00624,2026-05-07 20:13:02,SALE,-1,TXN-0000087,EMP-0041
MOV-00000375,PH-001,PRD-00402,2026-07-20 16:57:02,SALE,-1,TXN-0000088,EMP-0013
MOV-00000376,PH-004,PRD-00104,2026-06-29 12:05:08,SALE,-2,TXN-0000089,EMP-0085
MOV-00000377,PH-004,PRD-00630,2026-06-29 12:05:08,SALE,-2,TXN-0000089,EMP-0085
MOV-00000378,PH-004,PRD-00675,2026-06-29 12:05:08,SALE,-1,TXN-0000089,EMP-0085
MOV-00000379,PH-004,PRD-00105,2026-06-29 12:05:08,SALE,-1,TXN-0000089,EMP-0085
MOV-00000380,PH-004,PRD-00137,2026-05-09 10:31:15,SALE,-1,TXN-0000090,EMP-0079
MOV-00000381,PH-004,PRD-00138,2026-05-09 10:31:15,SALE,-1,TXN-0000090,EMP-0079
MOV-00000382,PH-004,PRD-00175,2026-05-09 10:31:15,SALE,-1,TXN-0000090,EMP-0079
MOV-00000383,PH-004,PRD-00032,2026-05-09 10:31:15,SALE,-1,TXN-0000090,EMP-0079
MOV-00000384,PH-004,PRD-00191,2026-05-09 10:31:15,SALE,-1,TXN-0000090,EMP-0079
MOV-00000385,PH-004,PRD-00705,2026-05-09 10:31:15,SALE,-1,TXN-0000090,EMP-0079
MOV-00000386,PH-005,PRD-00365,2026-05-11 18:36:55,SALE,-1,TXN-0000091,EMP-0106
MOV-00000387,PH-005,PRD-00443,2026-05-11 18:36:55,SALE,-1,TXN-0000091,EMP-0106
MOV-00000388,PH-005,PRD-00639,2026-05-11 18:36:55,SALE,-4,TXN-0000091,EMP-0106
MOV-00000389,PH-005,PRD-00787,2026-05-11 18:36:55,SALE,-2,TXN-0000091,EMP-0106
MOV-00000390,PH-005,PRD-00235,2026-05-11 18:36:55,SALE,-2,TXN-0000091,EMP-0106
MOV-00000391,PH-005,PRD-00112,2026-05-11 18:36:55,SALE,-1,TXN-0000091,EMP-0106
MOV-00000392,PH-001,PRD-00307,2026-05-24 19:13:50,SALE,-1,TXN-0000092,EMP-0003
MOV-00000393,PH-001,PRD-00297,2026-05-24 19:13:50,SALE,-1,TXN-0000092,EMP-0003
MOV-00000394,PH-001,PRD-00673,2026-05-24 19:13:50,SALE,-1,TXN-0000092,EMP-0003
MOV-00000395,PH-001,PRD-00416,2026-05-24 19:13:50,SALE,-1,TXN-0000092,EMP-0003
MOV-00000396,PH-001,PRD-00491,2026-05-24 19:13:50,SALE,-1,TXN-0000092,EMP-0003
MOV-00000397,PH-001,PRD-00760,2026-06-08 08:53:12,SALE,-1,TXN-0000093,EMP-0018
MOV-00000398,PH-001,PRD-00068,2026-06-08 08:53:12,SALE,-4,TXN-0000093,EMP-0018
MOV-00000399,PH-001,PRD-00360,2026-06-08 08:53:12,SALE,-1,TXN-0000093,EMP-0018
MOV-00000400,PH-001,PRD-00779,2026-06-08 08:53:12,SALE,-1,TXN-0000093,EMP-0018
MOV-00000401,PH-004,PRD-00247,2026-06-08 18:38:15,SALE,-1,TXN-0000094,EMP-0086
MOV-00000402,PH-004,PRD-00779,2026-06-08 18:38:15,SALE,-1,TXN-0000094,EMP-0086
MOV-00000403,PH-004,PRD-00526,2026-06-08 18:38:15,SALE,-1,TXN-0000094,EMP-0086
MOV-00000404,PH-004,PRD-00072,2026-06-08 18:38:15,SALE,-1,TXN-0000094,EMP-0086
MOV-00000405,PH-003,PRD-00709,2026-07-26 16:49:31,SALE,-1,TXN-0000095,EMP-0057
MOV-00000406,PH-003,PRD-00739,2026-07-26 16:49:31,SALE,-1,TXN-0000095,EMP-0057
MOV-00000407,PH-003,PRD-00198,2026-07-26 16:49:31,SALE,-1,TXN-0000095,EMP-0057
MOV-00000408,PH-003,PRD-00275,2026-07-26 16:49:31,SALE,-1,TXN-0000095,EMP-0057
MOV-00000409,PH-002,PRD-00029,2026-06-30 20:07:57,SALE,-4,TXN-0000096,EMP-0040
MOV-00000410,PH-002,PRD-00243,2026-06-30 20:07:57,SALE,-1,TXN-0000096,EMP-0040
MOV-00000411,PH-002,PRD-00593,2026-05-15 11:34:01,SALE,-1,TXN-0000097,EMP-0023
MOV-00000412,PH-002,PRD-00354,2026-05-15 11:34:01,SALE,-1,TXN-0000097,EMP-0023
MOV-00000413,PH-002,PRD-00466,2026-05-15 11:34:01,SALE,-1,TXN-0000097,EMP-0023
MOV-00000414,PH-001,PRD-00451,2026-06-14 13:22:56,SALE,-1,TXN-0000098,EMP-0003
MOV-00000415,PH-001,PRD-00046,2026-06-14 13:22:56,SALE,-1,TXN-0000098,EMP-0003
MOV-00000416,PH-001,PRD-00144,2026-06-14 13:22:56,SALE,-1,TXN-0000098,EMP-0003
MOV-00000417,PH-001,PRD-00294,2026-06-14 13:22:56,SALE,-1,TXN-0000098,EMP-0003
MOV-00000418,PH-001,PRD-00406,2026-06-14 13:22:56,SALE,-1,TXN-0000098,EMP-0003
MOV-00000419,PH-001,PRD-00586,2026-06-14 13:22:56,SALE,-1,TXN-0000098,EMP-0003
MOV-00000420,PH-001,PRD-00304,2026-06-20 17:10:25,SALE,-2,TXN-0000099,EMP-0019
MOV-00000421,PH-001,PRD-00429,2026-06-20 17:10:25,SALE,-1,TXN-0000099,EMP-0019
MOV-00000422,PH-001,PRD-00399,2026-06-20 17:10:25,SALE,-2,TXN-0000099,EMP-0019
MOV-00000423,PH-002,PRD-00383,2026-05-29 20:43:17,SALE,-1,TXN-0000100,EMP-0041
MOV-00000424,PH-002,PRD-00644,2026-05-29 20:43:17,SALE,-4,TXN-0000100,EMP-0041
MOV-00000425,PH-002,PRD-00402,2026-05-29 20:43:17,SALE,-4,TXN-0000100,EMP-0041
MOV-00000426,PH-002,PRD-00763,2026-05-29 20:43:17,SALE,-1,TXN-0000100,EMP-0041
MOV-00000427,PH-002,PRD-00463,2026-05-29 20:43:17,SALE,-1,TXN-0000100,EMP-0041
MOV-00000428,PH-002,PRD-00483,2026-05-29 20:43:17,SALE,-1,TXN-0000100,EMP-0041
MOV-00000429,PH-002,PRD-00035,2026-05-29 20:43:17,SALE,-3,TXN-0000100,EMP-0041
MOV-00000430,PH-003,PRD-00216,2026-05-04 20:45:38,SALE,-1,TXN-0000101,EMP-0062
MOV-00000431,PH-003,PRD-00464,2026-05-04 20:45:38,SALE,-1,TXN-0000101,EMP-0062
MOV-00000432,PH-003,PRD-00783,2026-05-04 20:45:38,SALE,-1,TXN-0000101,EMP-0062
MOV-00000433,PH-003,PRD-00293,2026-05-04 20:45:38,SALE,-1,TXN-0000101,EMP-0062
MOV-00000434,PH-003,PRD-00024,2026-05-04 20:45:38,SALE,-1,TXN-0000101,EMP-0062
MOV-00000435,PH-002,PRD-00653,2026-06-27 13:16:18,SALE,-4,TXN-0000102,EMP-0040
MOV-00000436,PH-002,PRD-00374,2026-06-27 13:16:18,SALE,-3,TXN-0000102,EMP-0040
MOV-00000437,PH-002,PRD-00333,2026-06-27 13:16:18,SALE,-1,TXN-0000102,EMP-0040
MOV-00000438,PH-002,PRD-00162,2026-06-27 13:16:18,SALE,-1,TXN-0000102,EMP-0040
MOV-00000439,PH-002,PRD-00102,2026-06-27 13:16:18,SALE,-4,TXN-0000102,EMP-0040
MOV-00000440,PH-003,PRD-00628,2026-07-08 20:20:37,SALE,-1,TXN-0000103,EMP-0047
MOV-00000441,PH-003,PRD-00258,2026-07-08 20:20:37,SALE,-1,TXN-0000103,EMP-0047
MOV-00000442,PH-003,PRD-00188,2026-07-08 20:20:37,SALE,-1,TXN-0000103,EMP-0047
MOV-00000443,PH-003,PRD-00480,2026-07-08 20:20:37,SALE,-1,TXN-0000103,EMP-0047
MOV-00000444,PH-003,PRD-00314,2026-07-08 20:20:37,SALE,-1,TXN-0000103,EMP-0047
MOV-00000445,PH-003,PRD-00587,2026-07-08 20:20:37,SALE,-1,TXN-0000103,EMP-0047
MOV-00000446,PH-003,PRD-00357,2026-06-24 12:05:44,SALE,-1,TXN-0000104,EMP-0057
MOV-00000447,PH-003,PRD-00399,2026-06-24 12:05:44,SALE,-2,TXN-0000104,EMP-0057
MOV-00000448,PH-003,PRD-00162,2026-07-23 14:42:31,SALE,-1,TXN-0000105,EMP-0062
MOV-00000449,PH-003,PRD-00468,2026-07-23 14:42:31,SALE,-1,TXN-0000105,EMP-0062
MOV-00000450,PH-003,PRD-00370,2026-07-23 14:42:31,SALE,-4,TXN-0000105,EMP-0062
MOV-00000451,PH-003,PRD-00428,2026-07-23 14:42:31,SALE,-3,TXN-0000105,EMP-0062
MOV-00000452,PH-003,PRD-00309,2026-07-23 14:42:31,SALE,-1,TXN-0000105,EMP-0062
MOV-00000453,PH-004,PRD-00290,2026-07-10 17:07:07,SALE,-4,TXN-0000106,EMP-0068
MOV-00000454,PH-004,PRD-00287,2026-07-10 17:07:07,SALE,-1,TXN-0000106,EMP-0068
MOV-00000455,PH-004,PRD-00431,2026-07-10 17:07:07,SALE,-1,TXN-0000106,EMP-0068
MOV-00000456,PH-004,PRD-00738,2026-07-10 17:07:07,SALE,-1,TXN-0000106,EMP-0068
MOV-00000457,PH-004,PRD-00098,2026-07-10 17:07:07,SALE,-1,TXN-0000106,EMP-0068
MOV-00000458,PH-002,PRD-00563,2026-05-24 15:46:42,SALE,-1,TXN-0000107,EMP-0038
MOV-00000459,PH-003,PRD-00038,2026-07-30 09:10:05,SALE,-1,TXN-0000108,EMP-0063
MOV-00000460,PH-003,PRD-00627,2026-07-30 09:10:05,SALE,-1,TXN-0000108,EMP-0063
MOV-00000461,PH-003,PRD-00189,2026-07-30 09:10:05,SALE,-1,TXN-0000108,EMP-0063
MOV-00000462,PH-005,PRD-00757,2026-05-22 21:36:41,SALE,-4,TXN-0000109,EMP-0102
MOV-00000463,PH-005,PRD-00605,2026-05-22 21:36:41,SALE,-3,TXN-0000109,EMP-0102
MOV-00000464,PH-005,PRD-00157,2026-05-22 21:36:41,SALE,-1,TXN-0000109,EMP-0102
MOV-00000465,PH-004,PRD-00566,2026-07-29 19:45:48,SALE,-1,TXN-0000110,EMP-0084
MOV-00000466,PH-004,PRD-00798,2026-07-29 19:45:48,SALE,-1,TXN-0000110,EMP-0084
MOV-00000467,PH-004,PRD-00043,2026-07-29 19:45:48,SALE,-1,TXN-0000110,EMP-0084
MOV-00000468,PH-004,PRD-00648,2026-07-29 19:45:48,SALE,-3,TXN-0000110,EMP-0084
MOV-00000469,PH-004,PRD-00588,2026-07-29 19:45:48,SALE,-1,TXN-0000110,EMP-0084
MOV-00000470,PH-004,PRD-00265,2026-07-29 19:45:48,SALE,-1,TXN-0000110,EMP-0084
MOV-00000471,PH-004,PRD-00308,2026-07-29 19:45:48,SALE,-1,TXN-0000110,EMP-0084
MOV-00000472,PH-004,PRD-00577,2026-07-29 19:45:48,SALE,-1,TXN-0000110,EMP-0084
MOV-00000473,PH-001,PRD-00448,2026-05-20 12:21:48,SALE,-1,TXN-0000111,EMP-0003
MOV-00000474,PH-001,PRD-00697,2026-05-20 12:21:48,SALE,-3,TXN-0000111,EMP-0003
MOV-00000475,PH-001,PRD-00255,2026-05-20 12:21:48,SALE,-1,TXN-0000111,EMP-0003
MOV-00000476,PH-001,PRD-00071,2026-05-20 12:21:48,SALE,-3,TXN-0000111,EMP-0003
MOV-00000477,PH-001,PRD-00245,2026-05-20 12:21:48,SALE,-1,TXN-0000111,EMP-0003
MOV-00000478,PH-001,PRD-00148,2026-05-20 12:21:48,SALE,-1,TXN-0000111,EMP-0003
MOV-00000479,PH-001,PRD-00440,2026-05-20 12:21:48,SALE,-1,TXN-0000111,EMP-0003
MOV-00000480,PH-003,PRD-00075,2026-07-09 16:12:30,SALE,-1,TXN-0000112,EMP-0063
MOV-00000481,PH-003,PRD-00406,2026-07-09 16:12:30,SALE,-1,TXN-0000112,EMP-0063
MOV-00000482,PH-003,PRD-00238,2026-07-09 16:12:30,SALE,-1,TXN-0000112,EMP-0063
MOV-00000483,PH-003,PRD-00451,2026-07-09 16:12:30,SALE,-1,TXN-0000112,EMP-0063
MOV-00000484,PH-003,PRD-00460,2026-07-09 16:12:30,SALE,-1,TXN-0000112,EMP-0063
MOV-00000485,PH-003,PRD-00683,2026-07-09 16:12:30,SALE,-1,TXN-0000112,EMP-0063
MOV-00000486,PH-003,PRD-00237,2026-07-09 16:12:30,SALE,-1,TXN-0000112,EMP-0063
MOV-00000487,PH-003,PRD-00222,2026-07-09 16:12:30,SALE,-2,TXN-0000112,EMP-0063
MOV-00000488,PH-003,PRD-00160,2026-07-09 16:12:30,SALE,-1,TXN-0000112,EMP-0063
MOV-00000489,PH-004,PRD-00712,2026-05-02 12:12:12,SALE,-1,TXN-0000113,EMP-0078
MOV-00000490,PH-004,PRD-00613,2026-05-02 12:12:12,SALE,-1,TXN-0000113,EMP-0078
MOV-00000491,PH-004,PRD-00587,2026-05-02 12:12:12,SALE,-1,TXN-0000113,EMP-0078
MOV-00000492,PH-004,PRD-00239,2026-05-02 12:12:12,SALE,-1,TXN-0000113,EMP-0078
MOV-00000493,PH-004,PRD-00609,2026-05-02 12:12:12,SALE,-1,TXN-0000113,EMP-0078
MOV-00000494,PH-004,PRD-00114,2026-05-30 13:54:45,SALE,-1,TXN-0000114,EMP-0080
MOV-00000495,PH-004,PRD-00416,2026-05-30 13:54:45,SALE,-1,TXN-0000114,EMP-0080
MOV-00000496,PH-004,PRD-00557,2026-05-30 13:54:45,SALE,-1,TXN-0000114,EMP-0080
MOV-00000497,PH-004,PRD-00754,2026-05-30 13:54:45,SALE,-1,TXN-0000114,EMP-0080
MOV-00000498,PH-004,PRD-00788,2026-05-30 13:54:45,SALE,-1,TXN-0000114,EMP-0080
MOV-00000499,PH-005,PRD-00534,2026-06-24 11:40:51,SALE,-4,TXN-0000115,EMP-0106
MOV-00000500,PH-003,PRD-00763,2026-05-03 11:10:06,SALE,-1,TXN-0000116,EMP-0062
MOV-00000501,PH-003,PRD-00477,2026-05-03 11:10:06,SALE,-1,TXN-0000116,EMP-0062
MOV-00000502,PH-003,PRD-00392,2026-05-03 11:10:06,SALE,-1,TXN-0000116,EMP-0062
MOV-00000503,PH-003,PRD-00411,2026-05-03 11:10:06,SALE,-1,TXN-0000116,EMP-0062
MOV-00000504,PH-003,PRD-00097,2026-05-03 11:10:06,SALE,-1,TXN-0000116,EMP-0062
MOV-00000505,PH-003,PRD-00770,2026-05-03 11:10:06,SALE,-1,TXN-0000116,EMP-0062
MOV-00000506,PH-005,PRD-00535,2026-06-05 19:39:05,SALE,-1,TXN-0000117,EMP-0108
