receipt_id,transaction_id,receipt_number,print_type,printed_datetime,printed_by_employee_id,register_id,store_id,print_reason
RCT-0000240,TXN-0004212,RCP-00004212,Original,2026-05-05 16:23:15,EMP-0001,REG-06,PH-001,
RCT-0000241,TXN-0001092,RCP-00001092,Original,2026-05-05 16:29:36,EMP-0091,REG-01,PH-005,
RCT-0000242,TXN-0003460,RCP-00003460,Original,2026-05-05 16:52:50,EMP-0107,REG-05,PH-005,
RCT-0000243,TXN-0002979,RCP-00002979,Original,2026-05-05 17:15:48,EMP-0047,REG-05,PH-003,
RCT-0000244,TXN-0002872,RCP-00002872,Original,2026-05-05 17:35:08,EMP-0082,REG-03,PH-004,
RCT-0000245,TXN-0000788,RCP-00000788,Original,2026-05-05 17:50:04,EMP-0059,REG-02,PH-003,
RCT-0000246,TXN-0000788,RCP-00000788,Gift Receipt,2026-05-05 17:51:04,EMP-0059,REG-02,PH-003,
RCT-0000247,TXN-0001257,RCP-00001257,Original,2026-05-05 18:25:53,EMP-0024,REG-06,PH-002,
RCT-0000248,TXN-0003944,RCP-00003944,Original,2026-05-05 18:28:45,EMP-0100,REG-06,PH-005,
RCT-0000249,TXN-0001943,RCP-00001943,Original,2026-05-05 19:36:35,EMP-0106,REG-04,PH-005,
RCT-0000250,TXN-0000917,RCP-00000917,Original,2026-05-05 19:42:03,EMP-0001,REG-05,PH-001,
RCT-0000251,TXN-0004385,RCP-00004385,Original,2026-05-05 19:52:33,EMP-0084,REG-04,PH-004,
RCT-0000252,TXN-0000072,RCP-00000072,Original,2026-05-05 20:18:22,EMP-0091,REG-04,PH-005,
RCT-0000253,TXN-0000746,RCP-00000746,Original,2026-05-05 20:50:19,EMP-0108,REG-06,PH-005,
RCT-0000254,TXN-0002187,RCP-00002187,Original,2026-05-05 20:53:11,EMP-0012,REG-06,PH-001,
RCT-0000255,TXN-0000125,RCP-00000125,Original,2026-05-05 20:54:19,EMP-0002,REG-03,PH-001,
RCT-0000256,TXN-0003810,RCP-00003810,Original,2026-05-05 20:58:06,EMP-0006,REG-01,PH-001,
RCT-0000257,TXN-0000232,RCP-00000232,Original,2026-05-05 21:32:45,EMP-0063,REG-01,PH-003,
RCT-0000258,TXN-0003242,RCP-00003242,Original,2026-05-05 21:35:38,EMP-0104,REG-01,PH-005,
RCT-0000259,TXN-0003316,RCP-00003316,Original,2026-05-05 21:58:18,EMP-0079,REG-02,PH-004,
RCT-0000260,TXN-0001339,RCP-00001339,Original,2026-05-06 08:29:14,EMP-0024,REG-06,PH-002,
RCT-0000261,TXN-0000280,RCP-00000280,Original,2026-05-06 08:40:15,EMP-0063,REG-06,PH-003,
RCT-0000262,TXN-0003180,RCP-00003180,Original,2026-05-06 09:06:33,EMP-0084,REG-05,PH-004,
RCT-0000263,TXN-0002766,RCP-00002766,Original,2026-05-06 09:43:24,EMP-0002,REG-04,PH-001,
RCT-0000264,TXN-0004810,RCP-00004810,Original,2026-05-06 09:46:03,EMP-0036,REG-03,PH-002,
RCT-0000265,TXN-0000472,RCP-00000472,Original,2026-05-06 09:58:20,EMP-0064,REG-04,PH-003,
RCT-0000266,TXN-0004477,RCP-00004477,Original,2026-05-06 10:09:53,EMP-0013,REG-02,PH-001,
RCT-0000267,TXN-0000767,RCP-00000767,Original,2026-05-06 10:20:54,EMP-0002,REG-01,PH-001,
RCT-0000268,TXN-0003002,RCP-00003002,Original,2026-05-06 10:28:39,EMP-0020,REG-03,PH-001,
RCT-0000269,TXN-0001140,RCP-00001140,Original,2026-05-06 10:45:27,EMP-0086,REG-05,PH-004,
RCT-0000270,TXN-0004920,RCP-00004920,Original,2026-05-06 10:48:41,EMP-0082,REG-06,PH-004,
RCT-0000271,TXN-0003011,RCP-00003011,Original,2026-05-06 11:51:07,EMP-0063,REG-01,PH-003,
RCT-0000272,TXN-0001329,RCP-00001329,Original,2026-05-06 11:53:30,EMP-0046,REG-05,PH-003,
RCT-0000273,TXN-0001433,RCP-00001433,Original,2026-05-06 11:56:15,EMP-0069,REG-03,PH-004,
RCT-0000274,TXN-0002114,RCP-00002114,Original,2026-05-06 12:23:43,EMP-0041,REG-03,PH-002,
RCT-0000275,TXN-0004188,RCP-00004188,Original,2026-05-06 12:31:35,EMP-0036,REG-03,PH-002,
RCT-0000276,TXN-0004482,RCP-00004482,Original,2026-05-06 12:37:45,EMP-0037,REG-03,PH-002,
RCT-0000277,TXN-0003866,RCP-00003866,Original,2026-05-06 13:08:00,EMP-0061,REG-04,PH-003,
RCT-0000278,TXN-0000150,RCP-00000150,Original,2026-05-06 13:33:51,EMP-0037,REG-04,PH-002,
RCT-0000279,TXN-0003038,RCP-00003038,Original,2026-05-06 13:37:40,EMP-0046,REG-06,PH-003,
RCT-0000280,TXN-0003038,RCP-00003038,Gift Receipt,2026-05-06 13:38:40,EMP-0046,REG-06,PH-003,
RCT-0000281,TXN-0000813,RCP-00000813,Original,2026-05-06 13:59:08,EMP-0035,REG-05,PH-002,
RCT-0000282,TXN-0000488,RCP-00000488,Original,2026-05-06 14:04:23,EMP-0103,REG-02,PH-005,
RCT-0000283,TXN-0000126,RCP-00000126,Original,2026-05-06 14:48:58,EMP-0107,REG-05,PH-005,
RCT-0000284,TXN-0003535,RCP-00003535,Original,2026-05-06 14:54:22,EMP-0014,REG-05,PH-001,
RCT-0000285,TXN-0002151,RCP-00002151,Original,2026-05-06 15:11:45,EMP-0039,REG-04,PH-002,
RCT-0000286,TXN-0001273,RCP-00001273,Original,2026-05-06 15:35:27,EMP-0015,REG-06,PH-001,
RCT-0000287,TXN-0000660,RCP-00000660,Original,2026-05-06 16:12:42,EMP-0034,REG-04,PH-002,
RCT-0000288,TXN-0002208,RCP-00002208,Original,2026-05-06 16:15:46,EMP-0039,REG-03,PH-002,
RCT-0000289,TXN-0004911,RCP-00004911,Original,2026-05-06 16:22:02,EMP-0034,REG-01,PH-002,
RCT-0000290,TXN-0002434,RCP-00002434,Original,2026-05-06 16:41:16,EMP-0046,REG-04,PH-003,
RCT-0000291,TXN-0003397,RCP-00003397,Original,2026-05-06 16:47:47,EMP-0025,REG-06,PH-002,
RCT-0000292,TXN-0004464,RCP-00004464,Original,2026-05-06 16:49:21,EMP-0042,REG-03,PH-002,
RCT-0000293,TXN-0002987,RCP-00002987,Original,2026-05-06 16:51:30,EMP-0059,REG-05,PH-003,
RCT-0000294,TXN-0001413,RCP-00001413,Original,2026-05-06 17:43:04,EMP-0089,REG-06,PH-005,
RCT-0000295,TXN-0001477,RCP-00001477,Original,2026-05-06 17:54:55,EMP-0100,REG-04,PH-005,
RCT-0000296,TXN-0001384,RCP-00001384,Original,2026-05-06 18:17:45,EMP-0036,REG-06,PH-002,
RCT-0000297,TXN-0004572,RCP-00004572,Original,2026-05-06 18:29:38,EMP-0019,REG-05,PH-001,
RCT-0000298,TXN-0003724,RCP-00003724,Original,2026-05-06 18:41:09,EMP-0056,REG-03,PH-003,
RCT-0000299,TXN-0000920,RCP-00000920,Original,2026-05-06 18:48:34,EMP-0079,REG-04,PH-004,
RCT-0000300,TXN-0000920,RCP-00000920,Gift Receipt,2026-05-06 18:49:34,EMP-0079,REG-04,PH-004,
RCT-0000301,TXN-0004515,RCP-00004515,Original,2026-05-06 19:12:56,EMP-0017,REG-01,PH-001,
RCT-0000302,TXN-0001031,RCP-00001031,Original,2026-05-06 19:34:59,EMP-0015,REG-03,PH-001,
RCT-0000303,TXN-0003649,RCP-00003649,Original,2026-05-06 20:02:53,EMP-0038,REG-02,PH-002,
RCT-0000304,TXN-0004545,RCP-00004545,Original,2026-05-06 20:30:19,EMP-0064,REG-01,PH-003,
RCT-0000305,TXN-0003321,RCP-00003321,Original,2026-05-06 21:05:53,EMP-0061,REG-05,PH-003,
RCT-0000306,TXN-0000292,RCP-00000292,Original,2026-05-06 21:07:26,EMP-0037,REG-04,PH-002,
RCT-0000307,TXN-0003307,RCP-00003307,Original,2026-05-06 21:21:45,EMP-0046,REG-03,PH-003,
RCT-0000308,TXN-0000872,RCP-00000872,Original,2026-05-06 21:46:56,EMP-0034,REG-02,PH-002,
RCT-0000309,TXN-0004723,RCP-00004723,Original,2026-05-07 08:15:22,EMP-0103,REG-05,PH-005,
RCT-0000310,TXN-0003425,RCP-00003425,Original,2026-05-07 08:19:31,EMP-0059,REG-06,PH-003,
RCT-0000311,TXN-0002093,RCP-00002093,Original,2026-05-07 08:33:28,EMP-0090,REG-04,PH-005,
RCT-0000312,TXN-0000580,RCP-00000580,Original,2026-05-07 08:39:21,EMP-0079,REG-01,PH-004,
RCT-0000313,TXN-0000659,RCP-00000659,Original,2026-05-07 09:03:21,EMP-0090,REG-05,PH-005,
RCT-0000314,TXN-0000452,RCP-00000452,Original,2026-05-07 09:13:33,EMP-0067,REG-04,PH-004,
RCT-0000315,TXN-0004150,RCP-00004150,Original,2026-05-07 09:14:08,EMP-0059,REG-03,PH-003,
RCT-0000316,TXN-0003769,RCP-00003769,Original,2026-05-07 09:45:33,EMP-0078,REG-06,PH-004,
RCT-0000317,TXN-0003740,RCP-00003740,Original,2026-05-07 09:50:38,EMP-0106,REG-01,PH-005,
RCT-0000318,TXN-0004629,RCP-00004629,Original,2026-05-07 10:00:46,EMP-0012,REG-06,PH-001,
RCT-0000319,TXN-0000597,RCP-00000597,Original,2026-05-07 10:04:48,EMP-0006,REG-02,PH-001,
RCT-0000320,TXN-0001804,RCP-00001804,Original,2026-05-07 10:12:00,EMP-0046,REG-03,PH-003,
RCT-0000321,TXN-0003109,RCP-00003109,Original,2026-05-07 10:17:27,EMP-0060,REG-06,PH-003,
RCT-0000322,TXN-0001387,RCP-00001387,Original,2026-05-07 10:24:22,EMP-0091,REG-02,PH-005,
RCT-0000323,TXN-0000528,RCP-00000528,Original,2026-05-07 11:06:23,EMP-0024,REG-03,PH-002,
RCT-0000324,TXN-0002672,RCP-00002672,Original,2026-05-07 11:09:38,EMP-0086,REG-05,PH-004,
RCT-0000325,TXN-0000664,RCP-00000664,Original,2026-05-07 11:28:31,EMP-0101,REG-06,PH-005,
RCT-0000326,TXN-0001070,RCP-00001070,Original,2026-05-07 11:31:47,EMP-0015,REG-03,PH-001,
RCT-0000327,TXN-0003372,RCP-00003372,Original,2026-05-07 11:48:50,EMP-0020,REG-04,PH-001,
RCT-0000328,TXN-0000882,RCP-00000882,Original,2026-05-07 12:07:39,EMP-0013,REG-04,PH-001,
RCT-0000329,TXN-0000882,RCP-00000882,Gift Receipt,2026-05-07 12:08:39,EMP-0013,REG-04,PH-001,
RCT-0000330,TXN-0001511,RCP-00001511,Original,2026-05-07 12:18:31,EMP-0002,REG-03,PH-001,
RCT-0000331,TXN-0001662,RCP-00001662,Original,2026-05-07 12:28:15,EMP-0058,REG-05,PH-003,
RCT-0000332,TXN-0001101,RCP-00001101,Original,2026-05-07 12:29:41,EMP-0012,REG-01,PH-001,
RCT-0000333,TXN-0001456,RCP-00001456,Original,2026-05-07 12:34:34,EMP-0089,REG-06,PH-005,
RCT-0000334,TXN-0001264,RCP-00001264,Original,2026-05-07 12:58:30,EMP-0089,REG-01,PH-005,
RCT-0000335,TXN-0001109,RCP-00001109,Original,2026-05-07 13:10:36,EMP-0082,REG-01,PH-004,
RCT-0000336,TXN-0003264,RCP-00003264,Original,2026-05-07 13:24:30,EMP-0014,REG-04,PH-001,
RCT-0000337,TXN-0003069,RCP-00003069,Original,2026-05-07 13:53:52,EMP-0100,REG-04,PH-005,
RCT-0000338,TXN-0002483,RCP-00002483,Original,2026-05-07 14:17:49,EMP-0107,REG-02,PH-005,
RCT-0000339,TXN-0000956,RCP-00000956,Original,2026-05-07 14:29:07,EMP-0001,REG-03,PH-001,
RCT-0000340,TXN-0000509,RCP-00000509,Original,2026-05-07 14:41:16,EMP-0025,REG-06,PH-002,
RCT-0000341,TXN-0003648,RCP-00003648,Original,2026-05-07 14:49:20,EMP-0068,REG-06,PH-004,
RCT-0000342,TXN-0001029,RCP-00001029,Original,2026-05-07 14:56:50,EMP-0056,REG-03,PH-003,
RCT-0000343,TXN-0003219,RCP-00003219,Original,2026-05-07 14:58:10,EMP-0041,REG-01,PH-002,
RCT-0000344,TXN-0000884,RCP-00000884,Original,2026-05-07 15:04:44,EMP-0020,REG-03,PH-001,
RCT-0000345,TXN-0000307,RCP-00000307,Original,2026-05-07 15:06:51,EMP-0103,REG-06,PH-005,
RCT-0000346,TXN-0001421,RCP-00001421,Original,2026-05-07 15:10:04,EMP-0013,REG-04,PH-001,
RCT-0000347,TXN-0004049,RCP-00004049,Original,2026-05-07 15:25:17,EMP-0035,REG-05,PH-002,
RCT-0000348,TXN-0002499,RCP-00002499,Original,2026-05-07 15:38:12,EMP-0106,REG-04,PH-005,
RCT-0000349,TXN-0001883,RCP-00001883,Original,2026-05-07 16:00:54,EMP-0059,REG-04,PH-003,
RCT-0000350,TXN-0003739,RCP-00003739,Original,2026-05-07 16:24:48,EMP-0036,REG-01,PH-002,
RCT-0000351,TXN-0004043,RCP-00004043,Original,2026-05-07 16:42:55,EMP-0062,REG-06,PH-003,
RCT-0000352,TXN-0003703,RCP-00003703,Original,2026-05-07 16:43:00,EMP-0080,REG-03,PH-004,
RCT-0000353,TXN-0001434,RCP-00001434,Original,2026-05-07 16:52:32,EMP-0083,REG-01,PH-004,
RCT-0000354,TXN-0004800,RCP-00004800,Original,2026-05-07 17:02:25,EMP-0025,REG-06,PH-002,
RCT-0000355,TXN-0000462,RCP-00000462,Original,2026-05-07 17:08:24,EMP-0100,REG-06,PH-005,
RCT-0000356,TXN-0003901,RCP-00003901,Original,2026-05-07 17:21:25,EMP-0068,REG-02,PH-004,
RCT-0000357,TXN-0001130,RCP-00001130,Original,2026-05-07 17:27:50,EMP-0039,REG-06,PH-002,
RCT-0000358,TXN-0003406,RCP-00003406,Original,2026-05-07 17:46:06,EMP-0101,REG-06,PH-005,
RCT-0000359,TXN-0000736,RCP-00000736,Original,2026-05-07 17:59:02,EMP-0056,REG-03,PH-003,
RCT-0000360,TXN-0000262,RCP-00000262,Original,2026-05-07 18:18:57,EMP-0047,REG-05,PH-003,
RCT-0000361,TXN-0000283,RCP-00000283,Original,2026-05-07 18:22:01,EMP-0015,REG-04,PH-001,
RCT-0000362,TXN-0003209,RCP-00003209,Original,2026-05-07 18:22:36,EMP-0107,REG-03,PH-005,
RCT-0000363,TXN-0001598,RCP-00001598,Original,2026-05-07 18:26:24,EMP-0045,REG-05,PH-003,
RCT-0000364,TXN-0000192,RCP-00000192,Original,2026-05-07 18:30:03,EMP-0089,REG-06,PH-005,
RCT-0000365,TXN-0001412,RCP-00001412,Original,2026-05-07 19:19:53,EMP-0102,REG-01,PH-005,
RCT-0000366,TXN-0002584,RCP-00002584,Original,2026-05-07 19:41:02,EMP-0041,REG-04,PH-002,
RCT-0000367,TXN-0001064,RCP-00001064,Original,2026-05-07 20:03:43,EMP-0016,REG-04,PH-001,
RCT-0000368,TXN-0003399,RCP-00003399,Original,2026-05-07 20:03:55,EMP-0069,REG-03,PH-004,
RCT-0000369,TXN-0003259,RCP-00003259,Original,2026-05-07 20:04:20,EMP-0023,REG-06,PH-002,
RCT-0000370,TXN-0000087,RCP-00000087,Original,2026-05-07 20:14:02,EMP-0041,REG-06,PH-002,
RCT-0000371,TXN-0001415,RCP-00001415,Original,2026-05-07 20:24:08,EMP-0013,REG-05,PH-001,
RCT-0000372,TXN-0003726,RCP-00003726,Original,2026-05-07 20:46:39,EMP-0001,REG-01,PH-001,
RCT-0000373,TXN-0000219,RCP-00000219,Original,2026-05-07 21:03:51,EMP-0045,REG-01,PH-003,
RCT-0000374,TXN-0001318,RCP-00001318,Original,2026-05-07 21:05:07,EMP-0047,REG-04,PH-003,
RCT-0000375,TXN-0003370,RCP-00003370,Original,2026-05-07 21:18:13,EMP-0006,REG-06,PH-001,
RCT-0000376,TXN-0004252,RCP-00004252,Original,2026-05-07 21:24:29,EMP-0035,REG-03,PH-002,
RCT-0000377,TXN-0004357,RCP-00004357,Original,2026-05-07 21:36:43,EMP-0015,REG-01,PH-001,
RCT-0000378,TXN-0003091,RCP-00003091,Original,2026-05-07 21:56:16,EMP-0069,REG-05,PH-004,
RCT-0000379,TXN-0001748,RCP-00001748,Original,2026-05-08 08:04:12,EMP-0081,REG-01,PH-004,
RCT-0000380,TXN-0002939,RCP-00002939,Original,2026-05-08 08:36:10,EMP-0038,REG-02,PH-002,
RCT-0000381,TXN-0002835,RCP-00002835,Original,2026-05-08 08:45:50,EMP-0013,REG-04,PH-001,
RCT-0000382,TXN-0003891,RCP-00003891,Original,2026-05-08 08:46:43,EMP-0103,REG-03,PH-005,
RCT-0000383,TXN-0003092,RCP-00003092,Original,2026-05-08 08:56:38,EMP-0060,REG-05,PH-003,
RCT-0000384,TXN-0004750,RCP-00004750,Original,2026-05-08 09:09:16,EMP-0020,REG-01,PH-001,
RCT-0000385,TXN-0003481,RCP-00003481,Original,2026-05-08 09:57:45,EMP-0080,REG-05,PH-004,
RCT-0000386,TXN-0003426,RCP-00003426,Original,2026-05-08 10:02:23,EMP-0041,REG-02,PH-002,
RCT-0000387,TXN-0000303,RCP-00000303,Original,2026-05-08 10:11:21,EMP-0064,REG-02,PH-003,
RCT-0000388,TXN-0003977,RCP-00003977,Original,2026-05-08 10:36:20,EMP-0045,REG-01,PH-003,
RCT-0000389,TXN-0003909,RCP-00003909,Original,2026-05-08 11:17:02,EMP-0024,REG-05,PH-002,
RCT-0000390,TXN-0003688,RCP-00003688,Original,2026-05-08 11:35:03,EMP-0006,REG-05,PH-001,
RCT-0000391,TXN-0002265,RCP-00002265,Original,2026-05-08 11:41:13,EMP-0035,REG-05,PH-002,
RCT-0000392,TXN-0001564,RCP-00001564,Original,2026-05-08 11:49:33,EMP-0061,REG-01,PH-003,
RCT-0000393,TXN-0002595,RCP-00002595,Original,2026-05-08 11:56:10,EMP-0058,REG-01,PH-003,
RCT-0000394,TXN-0004061,RCP-00004061,Original,2026-05-08 12:17:03,EMP-0080,REG-01,PH-004,
RCT-0000395,TXN-0003172,RCP-00003172,Original,2026-05-08 13:41:45,EMP-0082,REG-02,PH-004,
RCT-0000396,TXN-0001172,RCP-00001172,Original,2026-05-08 14:26:59,EMP-0102,REG-03,PH-005,
RCT-0000397,TXN-0001077,RCP-00001077,Original,2026-05-08 14:47:14,EMP-0064,REG-02,PH-003,
RCT-0000398,TXN-0000642,RCP-00000642,Original,2026-05-08 15:48:59,EMP-0078,REG-05,PH-004,
RCT-0000399,TXN-0004377,RCP-00004377,Original,2026-05-08 15:57:56,EMP-0069,REG-02,PH-004,
RCT-0000400,TXN-0003791,RCP-00003791,Original,2026-05-08 16:08:20,EMP-0062,REG-02,PH-003,
RCT-0000401,TXN-0003249,RCP-00003249,Original,2026-05-08 16:23:13,EMP-0038,REG-05,PH-002,
RCT-0000402,TXN-0000934,RCP-00000934,Original,2026-05-08 16:30:07,EMP-0104,REG-03,PH-005,
RCT-0000403,TXN-0004326,RCP-00004326,Original,2026-05-08 17:02:54,EMP-0101,REG-03,PH-005,
RCT-0000404,TXN-0001331,RCP-00001331,Original,2026-05-08 17:04:37,EMP-0086,REG-03,PH-004,
RCT-0000405,TXN-0000722,RCP-00000722,Original,2026-05-08 17:25:52,EMP-0103,REG-03,PH-005,
RCT-0000406,TXN-0003706,RCP-00003706,Original,2026-05-08 17:30:01,EMP-0104,REG-02,PH-005,
RCT-0000407,TXN-0000006,RCP-00000006,Original,2026-05-08 17:40:10,EMP-0013,REG-05,PH-001,
RCT-0000408,TXN-0000556,RCP-00000556,Original,2026-05-08 17:43:02,EMP-0102,REG-06,PH-005,
RCT-0000409,TXN-0003763,RCP-00003763,Original,2026-05-08 17:45:41,EMP-0006,REG-05,PH-001,
RCT-0000410,TXN-0000841,RCP-00000841,Original,2026-05-08 18:13:22,EMP-0037,REG-04,PH-002,
RCT-0000411,TXN-0003320,RCP-00003320,Original,2026-05-08 18:31:27,EMP-0100,REG-06,PH-005,
RCT-0000412,TXN-0000063,RCP-00000063,Original,2026-05-08 18:34:27,EMP-0067,REG-03,PH-004,
RCT-0000413,TXN-0000435,RCP-00000435,Original,2026-05-08 18:52:53,EMP-0042,REG-06,PH-002,
RCT-0000414,TXN-0003929,RCP-00003929,Original,2026-05-08 19:05:18,EMP-0015,REG-04,PH-001,
RCT-0000415,TXN-0003280,RCP-00003280,Original,2026-05-08 19:24:23,EMP-0067,REG-02,PH-004,
RCT-0000416,TXN-0003968,RCP-00003968,Original,2026-05-08 19:47:14,EMP-0001,REG-01,PH-001,
RCT-0000417,TXN-0001963,RCP-00001963,Original,2026-05-08 20:13:40,EMP-0085,REG-02,PH-004,
RCT-0000418,TXN-0004076,RCP-00004076,Original,2026-05-08 20:17:12,EMP-0002,REG-02,PH-001,
RCT-0000419,TXN-0001939,RCP-00001939,Original,2026-05-08 20:18:08,EMP-0015,REG-03,PH-001,
RCT-0000420,TXN-0003232,RCP-00003232,Original,2026-05-08 20:38:32,EMP-0057,REG-04,PH-003,
RCT-0000421,TXN-0004225,RCP-00004225,Original,2026-05-08 20:44:10,EMP-0067,REG-03,PH-004,
RCT-0000422,TXN-0001570,RCP-00001570,Original,2026-05-08 20:47:56,EMP-0101,REG-01,PH-005,
RCT-0000423,TXN-0001407,RCP-00001407,Original,2026-05-08 21:05:45,EMP-0002,REG-05,PH-001,
RCT-0000424,TXN-0001407,RCP-00001407,Gift Receipt,2026-05-08 21:06:45,EMP-0002,REG-05,PH-001,
RCT-0000425,TXN-0004976,RCP-00004976,Original,2026-05-08 21:36:51,EMP-0039,REG-02,PH-002,
RCT-0000426,TXN-0004888,RCP-00004888,Original,2026-05-08 21:51:24,EMP-0067,REG-02,PH-004,
RCT-0000427,TXN-0001342,RCP-00001342,Original,2026-05-08 21:51:46,EMP-0013,REG-01,PH-001,
RCT-0000428,TXN-0002301,RCP-00002301,Original,2026-05-09 08:29:44,EMP-0003,REG-03,PH-001,
RCT-0000429,TXN-0001165,RCP-00001165,Original,2026-05-09 08:33:02,EMP-0001,REG-03,PH-001,
RCT-0000430,TXN-0000993,RCP-00000993,Original,2026-05-09 08:33:45,EMP-0068,REG-03,PH-004,
RCT-0000431,TXN-0001066,RCP-00001066,Original,2026-05-09 08:39:04,EMP-0036,REG-02,PH-002,
RCT-0000432,TXN-0000880,RCP-00000880,Original,2026-05-09 08:42:52,EMP-0064,REG-02,PH-003,
RCT-0000433,TXN-0001709,RCP-00001709,Original,2026-05-09 08:44:56,EMP-0017,REG-03,PH-001,
RCT-0000434,TXN-0001958,RCP-00001958,Original,2026-05-09 08:55:43,EMP-0085,REG-05,PH-004,
RCT-0000435,TXN-0002379,RCP-00002379,Original,2026-05-09 09:33:41,EMP-0082,REG-04,PH-004,
RCT-0000436,TXN-0003389,RCP-00003389,Original,2026-05-09 09:46:37,EMP-0024,REG-03,PH-002,
RCT-0000437,TXN-0000031,RCP-00000031,Original,2026-05-09 10:06:54,EMP-0100,REG-06,PH-005,
RCT-0000438,TXN-0000060,RCP-00000060,Original,2026-05-09 10:27:36,EMP-0016,REG-06,PH-001,
RCT-0000439,TXN-0000090,RCP-00000090,Original,2026-05-09 10:32:15,EMP-0079,REG-01,PH-004,
RCT-0000440,TXN-0004228,RCP-00004228,Original,2026-05-09 11:12:43,EMP-0002,REG-06,PH-001,
RCT-0000441,TXN-0002050,RCP-00002050,Original,2026-05-09 11:31:36,EMP-0104,REG-04,PH-005,
RCT-0000442,TXN-0001097,RCP-00001097,Original,2026-05-09 11:37:50,EMP-0014,REG-03,PH-001,
RCT-0000443,TXN-0003506,RCP-00003506,Original,2026-05-09 11:44:10,EMP-0024,REG-05,PH-002,
RCT-0000444,TXN-0002147,RCP-00002147,Original,2026-05-09 11:46:43,EMP-0039,REG-04,PH-002,
RCT-0000445,TXN-0002972,RCP-00002972,Original,2026-05-09 12:07:08,EMP-0018,REG-06,PH-001,
RCT-0000446,TXN-0002494,RCP-00002494,Original,2026-05-09 12:08:13,EMP-0091,REG-06,PH-005,
RCT-0000447,TXN-0002848,RCP-00002848,Original,2026-05-09 12:10:55,EMP-0037,REG-03,PH-002,
RCT-0000448,TXN-0000790,RCP-00000790,Original,2026-05-09 12:16:05,EMP-0019,REG-06,PH-001,
RCT-0000449,TXN-0001152,RCP-00001152,Original,2026-05-09 12:30:55,EMP-0107,REG-06,PH-005,
RCT-0000450,TXN-0001751,RCP-00001751,Original,2026-05-09 12:38:25,EMP-0006,REG-02,PH-001,
RCT-0000451,TXN-0002694,RCP-00002694,Original,2026-05-09 12:51:24,EMP-0064,REG-05,PH-003,
RCT-0000452,TXN-0001888,RCP-00001888,Original,2026-05-09 13:06:20,EMP-0069,REG-03,PH-004,
RCT-0000453,TXN-0002868,RCP-00002868,Original,2026-05-09 13:11:00,EMP-0056,REG-06,PH-003,
RCT-0000454,TXN-0002618,RCP-00002618,Original,2026-05-09 13:12:17,EMP-0023,REG-04,PH-002,
RCT-0000455,TXN-0000830,RCP-00000830,Original,2026-05-09 13:28:37,EMP-0102,REG-06,PH-005,
RCT-0000456,TXN-0001940,RCP-00001940,Original,2026-05-09 13:38:27,EMP-0081,REG-02,PH-004,
RCT-0000457,TXN-0001739,RCP-00001739,Original,2026-05-09 13:43:19,EMP-0091,REG-01,PH-005,
RCT-0000458,TXN-0002271,RCP-00002271,Original,2026-05-09 13:48:40,EMP-0025,REG-02,PH-002,
RCT-0000459,TXN-0002007,RCP-00002007,Original,2026-05-09 14:02:33,EMP-0019,REG-03,PH-001,
RCT-0000460,TXN-0004814,RCP-00004814,Original,2026-05-09 14:16:17,EMP-0023,REG-03,PH-002,
RCT-0000461,TXN-0004005,RCP-00004005,Original,2026-05-09 14:30:19,EMP-0025,REG-04,PH-002,
RCT-0000462,TXN-0004289,RCP-00004289,Original,2026-05-09 14:44:29,EMP-0058,REG-05,PH-003,
RCT-0000463,TXN-0001704,RCP-00001704,Original,2026-05-09 15:13:12,EMP-0025,REG-02,PH-002,
RCT-0000464,TXN-0002547,RCP-00002547,Original,2026-05-09 15:15:26,EMP-0084,REG-03,PH-004,
RCT-0000465,TXN-0003234,RCP-00003234,Original,2026-05-09 15:19:22,EMP-0034,REG-01,PH-002,
RCT-0000466,TXN-0001358,RCP-00001358,Original,2026-05-09 16:00:59,EMP-0041,REG-04,PH-002,
RCT-0000467,TXN-0000630,RCP-00000630,Original,2026-05-09 16:01:55,EMP-0002,REG-03,PH-001,
RCT-0000468,TXN-0002419,RCP-00002419,Original,2026-05-09 16:02:32,EMP-0046,REG-02,PH-003,
RCT-0000469,TXN-0000137,RCP-00000137,Original,2026-05-09 16:07:41,EMP-0089,REG-02,PH-005,
RCT-0000470,TXN-0002961,RCP-00002961,Original,2026-05-09 16:07:46,EMP-0003,REG-01,PH-001,
RCT-0000471,TXN-0004418,RCP-00004418,Original,2026-05-09 16:13:00,EMP-0038,REG-05,PH-002,
RCT-0000472,TXN-0002024,RCP-00002024,Original,2026-05-09 16:24:37,EMP-0025,REG-01,PH-002,
RCT-0000473,TXN-0002761,RCP-00002761,Original,2026-05-09 16:33:22,EMP-0100,REG-01,PH-005,
RCT-0000474,TXN-0000211,RCP-00000211,Original,2026-05-09 16:40:38,EMP-0036,REG-04,PH-002,
RCT-0000475,TXN-0000590,RCP-00000590,Original,2026-05-09 16:56:47,EMP-0102,REG-04,PH-005,
RCT-0000476,TXN-0001533,RCP-00001533,Original,2026-05-09 17:09:31,EMP-0102,REG-06,PH-005,
RCT-0000477,TXN-0000856,RCP-00000856,Original,2026-05-09 17:30:15,EMP-0069,REG-01,PH-004,
RCT-0000478,TXN-0000715,RCP-00000715,Original,2026-05-09 17:38:02,EMP-0014,REG-02,PH-001,
RCT-0000479,TXN-0000876,RCP-00000876,Original,2026-05-09 18:25:37,EMP-0078,REG-02,PH-004,
