audit_event_id,event_datetime,store_id,employee_id,event_type,entity_type,entity_id,action,previous_value,new_value,approval_employee_id,device_id,success
AUD-00000214,2026-06-09 20:22:46,PH-002,EMP-0040,Sale,transaction,TXN-0000214,CREATE,,Completed,,POS,True
AUD-00000215,2026-05-22 18:52:34,PH-002,EMP-0024,Sale,transaction,TXN-0000215,CREATE,,Completed,,POS,True
AUD-00000216,2026-07-12 18:54:47,PH-002,EMP-0024,Sale,transaction,TXN-0000216,CREATE,,Completed,,POS,True
AUD-00000217,2026-05-24 19:26:19,PH-001,EMP-0016,Sale,transaction,TXN-0000217,CREATE,,Completed,,POS,True
AUD-00000218,2026-06-29 17:30:55,PH-005,EMP-0089,Sale,transaction,TXN-0000218,CREATE,,Completed,,POS,True
AUD-00000219,2026-05-07 21:02:51,PH-003,EMP-0045,Sale,transaction,TXN-0000219,CREATE,,Completed,,POS,True
AUD-00000220,2026-07-18 20:38:57,PH-005,EMP-0105,Sale,transaction,TXN-0000220,CREATE,,Completed,,POS,True
AUD-00000221,2026-05-05 12:23:07,PH-002,EMP-0040,Sale,transaction,TXN-0000221,CREATE,,Completed,,POS,True
AUD-00000222,2026-06-19 13:39:12,PH-003,EMP-0062,Sale,transaction,TXN-0000222,CREATE,,Completed,,POS,True
AUD-00000223,2026-05-19 15:05:43,PH-005,EMP-0106,Sale,transaction,TXN-0000223,CREATE,,Completed,,POS,True
AUD-00000224,2026-06-22 20:37:59,PH-005,EMP-0091,Sale,transaction,TXN-0000224,CREATE,,Completed,,POS,True
AUD-00000225,2026-05-10 08:44:19,PH-003,EMP-0061,Sale,transaction,TXN-0000225,CREATE,,Completed,,POS,True
AUD-00000226,2026-07-15 16:36:39,PH-004,EMP-0085,Sale,transaction,TXN-0000226,CREATE,,Completed,,POS,True
AUD-00000227,2026-05-25 10:15:05,PH-003,EMP-0057,Sale,transaction,TXN-0000227,CREATE,,Completed,,POS,True
AUD-00000228,2026-05-30 08:52:50,PH-004,EMP-0086,Sale,transaction,TXN-0000228,CREATE,,Completed,,POS,True
AUD-00000229,2026-05-26 09:40:04,PH-003,EMP-0046,Sale,transaction,TXN-0000229,CREATE,,Completed,,POS,True
AUD-00000230,2026-07-19 11:35:16,PH-003,EMP-0063,Sale,transaction,TXN-0000230,CREATE,,Completed,,POS,True
AUD-00000231,2026-05-16 14:33:08,PH-005,EMP-0108,Sale,transaction,TXN-0000231,CREATE,,Completed,,POS,True
AUD-00000232,2026-05-05 21:31:45,PH-003,EMP-0063,Sale,transaction,TXN-0000232,CREATE,,Completed,,POS,True
AUD-00000233,2026-06-12 08:24:36,PH-001,EMP-0016,Sale,transaction,TXN-0000233,CREATE,,Completed,,POS,True
AUD-00000234,2026-06-12 08:05:48,PH-005,EMP-0103,Sale,transaction,TXN-0000234,CREATE,,Completed,,POS,True
AUD-00000235,2026-07-13 18:44:49,PH-002,EMP-0040,Sale,transaction,TXN-0000235,CREATE,,Completed,,POS,True
AUD-00000236,2026-06-02 20:19:38,PH-003,EMP-0064,Sale,transaction,TXN-0000236,CREATE,,Completed,,POS,True
AUD-00000237,2026-07-27 08:10:13,PH-003,EMP-0062,Sale,transaction,TXN-0000237,CREATE,,Completed,,POS,True
AUD-00000238,2026-07-04 13:06:05,PH-003,EMP-0047,Sale,transaction,TXN-0000238,CREATE,,Completed,,POS,True
AUD-00000239,2026-07-28 20:14:52,PH-002,EMP-0041,Sale,transaction,TXN-0000239,CREATE,,Completed,,POS,True
AUD-00000240,2026-07-20 13:07:02,PH-001,EMP-0001,Sale,transaction,TXN-0000240,CREATE,,Completed,,POS,True
AUD-00000241,2026-05-01 16:36:35,PH-002,EMP-0034,Sale,transaction,TXN-0000241,CREATE,,Completed,,POS,True
AUD-00000242,2026-06-29 18:53:57,PH-003,EMP-0064,Sale,transaction,TXN-0000242,CREATE,,Completed,,POS,True
AUD-00000243,2026-07-16 17:01:12,PH-001,EMP-0016,Sale,transaction,TXN-0000243,CREATE,,Completed,,POS,True
AUD-00000244,2026-05-29 18:25:08,PH-005,EMP-0104,Sale,transaction,TXN-0000244,CREATE,,Completed,,POS,True
AUD-00000245,2026-07-17 11:41:35,PH-003,EMP-0057,Sale,transaction,TXN-0000245,CREATE,,Completed,,POS,True
AUD-00000246,2026-06-30 09:48:05,PH-003,EMP-0045,Sale,transaction,TXN-0000246,CREATE,,Completed,,POS,True
AUD-00000247,2026-06-26 11:56:53,PH-003,EMP-0046,Sale,transaction,TXN-0000247,CREATE,,Completed,,POS,True
AUD-00000248,2026-06-12 19:57:37,PH-002,EMP-0025,Sale,transaction,TXN-0000248,CREATE,,Completed,,POS,True
AUD-00000249,2026-06-03 18:12:08,PH-004,EMP-0084,Sale,transaction,TXN-0000249,CREATE,,Completed,,POS,True
AUD-00000250,2026-05-09 19:55:42,PH-005,EMP-0104,Sale,transaction,TXN-0000250,CREATE,,Completed,,POS,True
AUD-00000251,2026-06-12 10:55:05,PH-004,EMP-0080,Sale,transaction,TXN-0000251,CREATE,,Completed,,POS,True
AUD-00000252,2026-06-19 16:30:11,PH-005,EMP-0103,Sale,transaction,TXN-0000252,CREATE,,Completed,,POS,True
AUD-00000253,2026-07-21 20:33:57,PH-005,EMP-0091,Sale,transaction,TXN-0000253,CREATE,,Completed,,POS,True
AUD-00000254,2026-06-27 21:14:36,PH-005,EMP-0090,Sale,transaction,TXN-0000254,CREATE,,Completed,,POS,True
AUD-00000255,2026-06-04 10:00:32,PH-005,EMP-0107,Sale,transaction,TXN-0000255,CREATE,,Completed,,POS,True
AUD-00000256,2026-06-10 17:10:38,PH-001,EMP-0016,Sale,transaction,TXN-0000256,CREATE,,Completed,,POS,True
AUD-00000257,2026-07-20 08:57:05,PH-002,EMP-0024,Sale,transaction,TXN-0000257,CREATE,,Completed,,POS,True
AUD-00000258,2026-07-25 16:12:41,PH-005,EMP-0105,Sale,transaction,TXN-0000258,CREATE,,Completed,,POS,True
AUD-00000259,2026-06-04 19:56:47,PH-005,EMP-0105,Sale,transaction,TXN-0000259,CREATE,,Completed,,POS,True
AUD-00000260,2026-07-26 08:05:52,PH-005,EMP-0089,Sale,transaction,TXN-0000260,CREATE,,Completed,,POS,True
AUD-00000261,2026-05-15 08:06:25,PH-002,EMP-0036,Sale,transaction,TXN-0000261,CREATE,,Completed,,POS,True
AUD-00000262,2026-05-07 18:17:57,PH-003,EMP-0047,Sale,transaction,TXN-0000262,CREATE,,Completed,,POS,True
AUD-00000263,2026-06-29 20:29:01,PH-005,EMP-0091,Sale,transaction,TXN-0000263,CREATE,,Completed,,POS,True
AUD-00000264,2026-06-17 14:22:21,PH-002,EMP-0035,Sale,transaction,TXN-0000264,CREATE,,Completed,,POS,True
AUD-00000265,2026-06-29 18:56:21,PH-005,EMP-0105,Sale,transaction,TXN-0000265,CREATE,,Completed,,POS,True
AUD-00000266,2026-07-31 18:11:11,PH-005,EMP-0107,Sale,transaction,TXN-0000266,CREATE,,Completed,,POS,True
AUD-00000267,2026-07-20 10:47:49,PH-002,EMP-0040,Sale,transaction,TXN-0000267,CREATE,,Completed,,POS,True
AUD-00000268,2026-05-11 08:38:58,PH-004,EMP-0078,Sale,transaction,TXN-0000268,CREATE,,Completed,,POS,True
AUD-00000269,2026-05-27 20:26:40,PH-003,EMP-0056,Sale,transaction,TXN-0000269,CREATE,,Completed,,POS,True
AUD-00000270,2026-06-02 20:26:00,PH-004,EMP-0067,Sale,transaction,TXN-0000270,CREATE,,Completed,,POS,True
AUD-00000271,2026-05-10 19:16:21,PH-003,EMP-0058,Sale,transaction,TXN-0000271,CREATE,,Completed,,POS,True
AUD-00000272,2026-06-30 21:30:02,PH-002,EMP-0039,Sale,transaction,TXN-0000272,CREATE,,Completed,,POS,True
AUD-00000273,2026-07-09 18:42:59,PH-001,EMP-0012,Sale,transaction,TXN-0000273,CREATE,,Completed,,POS,True
AUD-00000274,2026-06-08 14:38:19,PH-004,EMP-0086,Sale,transaction,TXN-0000274,CREATE,,Completed,,POS,True
AUD-00000275,2026-06-07 17:48:54,PH-004,EMP-0069,Sale,transaction,TXN-0000275,CREATE,,Completed,,POS,True
AUD-00000276,2026-05-20 20:43:43,PH-002,EMP-0034,Sale,transaction,TXN-0000276,CREATE,,Completed,,POS,True
AUD-00000277,2026-07-18 09:14:42,PH-001,EMP-0016,Sale,transaction,TXN-0000277,CREATE,,Completed,,POS,True
AUD-00000278,2026-07-30 20:01:04,PH-002,EMP-0037,Sale,transaction,TXN-0000278,CREATE,,Completed,,POS,True
AUD-00000279,2026-05-02 19:00:44,PH-001,EMP-0002,Sale,transaction,TXN-0000279,CREATE,,Completed,,POS,True
AUD-00000280,2026-05-06 08:39:15,PH-003,EMP-0063,Sale,transaction,TXN-0000280,CREATE,,Completed,,POS,True
AUD-00000281,2026-05-19 19:28:24,PH-003,EMP-0047,Sale,transaction,TXN-0000281,CREATE,,Completed,,POS,True
AUD-00000282,2026-05-18 13:06:21,PH-001,EMP-0006,Sale,transaction,TXN-0000282,CREATE,,Completed,,POS,True
AUD-00000283,2026-05-07 18:21:01,PH-001,EMP-0015,Sale,transaction,TXN-0000283,CREATE,,Completed,,POS,True
AUD-00000284,2026-06-13 11:59:46,PH-005,EMP-0091,Sale,transaction,TXN-0000284,CREATE,,Completed,,POS,True
AUD-00000285,2026-07-02 19:53:17,PH-004,EMP-0082,Sale,transaction,TXN-0000285,CREATE,,Completed,,POS,True
AUD-00000286,2026-07-01 12:34:43,PH-003,EMP-0046,Sale,transaction,TXN-0000286,CREATE,,Completed,,POS,True
AUD-00000287,2026-06-18 20:44:25,PH-004,EMP-0082,Sale,transaction,TXN-0000287,CREATE,,Completed,,POS,True
AUD-00000288,2026-07-26 10:42:13,PH-002,EMP-0039,Sale,transaction,TXN-0000288,CREATE,,Completed,,POS,True
AUD-00000289,2026-06-14 10:39:38,PH-002,EMP-0034,Sale,transaction,TXN-0000289,CREATE,,Completed,,POS,True
AUD-00000290,2026-06-22 12:17:08,PH-003,EMP-0063,Sale,transaction,TXN-0000290,CREATE,,Completed,,POS,True
AUD-00000291,2026-06-28 09:35:46,PH-002,EMP-0039,Sale,transaction,TXN-0000291,CREATE,,Completed,,POS,True
AUD-00000292,2026-05-06 21:06:26,PH-002,EMP-0037,Sale,transaction,TXN-0000292,CREATE,,Completed,,POS,True
AUD-00000293,2026-05-27 17:16:18,PH-003,EMP-0062,Sale,transaction,TXN-0000293,CREATE,,Completed,,POS,True
AUD-00000294,2026-06-30 16:56:31,PH-005,EMP-0102,Sale,transaction,TXN-0000294,CREATE,,Completed,,POS,True
AUD-00000295,2026-05-31 11:47:03,PH-002,EMP-0041,Sale,transaction,TXN-0000295,CREATE,,Completed,,POS,True
AUD-00000296,2026-06-07 13:00:27,PH-001,EMP-0002,Sale,transaction,TXN-0000296,CREATE,,Completed,,POS,True
AUD-00000297,2026-06-10 20:55:32,PH-005,EMP-0100,Sale,transaction,TXN-0000297,CREATE,,Completed,,POS,True
AUD-00000298,2026-05-22 21:31:10,PH-004,EMP-0078,Sale,transaction,TXN-0000298,CREATE,,Completed,,POS,True
AUD-00000299,2026-05-17 17:14:01,PH-005,EMP-0102,Sale,transaction,TXN-0000299,CREATE,,Completed,,POS,True
AUD-00000300,2026-05-22 17:17:46,PH-005,EMP-0107,Sale,transaction,TXN-0000300,CREATE,,Completed,,POS,True
AUD-00000301,2026-07-09 08:54:39,PH-004,EMP-0080,Sale,transaction,TXN-0000301,CREATE,,Completed,,POS,True
AUD-00000302,2026-06-16 20:29:48,PH-002,EMP-0042,Sale,transaction,TXN-0000302,CREATE,,Completed,,POS,True
AUD-00000303,2026-05-08 10:10:21,PH-003,EMP-0064,Sale,transaction,TXN-0000303,CREATE,,Completed,,POS,True
AUD-00000304,2026-06-27 20:40:58,PH-004,EMP-0069,Sale,transaction,TXN-0000304,CREATE,,Completed,,POS,True
AUD-00000305,2026-07-21 19:34:21,PH-002,EMP-0024,Sale,transaction,TXN-0000305,CREATE,,Completed,,POS,True
AUD-00000306,2026-06-21 17:31:33,PH-001,EMP-0015,Sale,transaction,TXN-0000306,CREATE,,Completed,,POS,True
AUD-00000307,2026-05-07 15:05:51,PH-005,EMP-0103,Sale,transaction,TXN-0000307,CREATE,,Completed,,POS,True
AUD-00000308,2026-06-18 15:50:29,PH-004,EMP-0082,Sale,transaction,TXN-0000308,CREATE,,Completed,,POS,True
AUD-00000309,2026-05-31 13:47:50,PH-005,EMP-0089,Sale,transaction,TXN-0000309,CREATE,,Completed,,POS,True
AUD-00000310,2026-06-14 19:56:53,PH-002,EMP-0040,Sale,transaction,TXN-0000310,CREATE,,Completed,,POS,True
AUD-00000311,2026-06-07 18:46:21,PH-001,EMP-0017,Sale,transaction,TXN-0000311,CREATE,,Completed,,POS,True
AUD-00000312,2026-07-26 08:50:04,PH-004,EMP-0082,Sale,transaction,TXN-0000312,CREATE,,Completed,,POS,True
AUD-00000313,2026-07-18 18:47:05,PH-002,EMP-0037,Sale,transaction,TXN-0000313,CREATE,,Completed,,POS,True
AUD-00000314,2026-06-20 16:04:22,PH-004,EMP-0080,Sale,transaction,TXN-0000314,CREATE,,Completed,,POS,True
AUD-00000315,2026-05-26 13:59:04,PH-002,EMP-0039,Sale,transaction,TXN-0000315,CREATE,,Completed,,POS,True
AUD-00000316,2026-07-12 11:05:36,PH-004,EMP-0078,Sale,transaction,TXN-0000316,CREATE,,Completed,,POS,True
AUD-00000317,2026-05-12 15:24:13,PH-001,EMP-0002,Sale,transaction,TXN-0000317,CREATE,,Completed,,POS,True
AUD-00000318,2026-05-18 11:00:26,PH-002,EMP-0034,Sale,transaction,TXN-0000318,CREATE,,Completed,,POS,True
AUD-00000319,2026-05-22 21:47:10,PH-001,EMP-0015,Sale,transaction,TXN-0000319,CREATE,,Completed,,POS,True
AUD-00000320,2026-06-02 11:58:41,PH-005,EMP-0107,Sale,transaction,TXN-0000320,CREATE,,Completed,,POS,True
AUD-00000321,2026-06-16 10:32:04,PH-003,EMP-0063,Sale,transaction,TXN-0000321,CREATE,,Completed,,POS,True
AUD-00000322,2026-06-26 18:21:03,PH-001,EMP-0020,Sale,transaction,TXN-0000322,CREATE,,Completed,,POS,True
AUD-00000323,2026-06-19 11:32:32,PH-005,EMP-0091,Sale,transaction,TXN-0000323,CREATE,,Completed,,POS,True
AUD-00000324,2026-07-26 21:08:36,PH-001,EMP-0012,Sale,transaction,TXN-0000324,CREATE,,Completed,,POS,True
AUD-00000325,2026-07-08 17:54:05,PH-001,EMP-0019,Sale,transaction,TXN-0000325,CREATE,,Completed,,POS,True
AUD-00000326,2026-06-07 09:35:49,PH-004,EMP-0080,Sale,transaction,TXN-0000326,CREATE,,Completed,,POS,True
AUD-00000327,2026-07-05 10:01:57,PH-001,EMP-0006,Sale,transaction,TXN-0000327,CREATE,,Completed,,POS,True
AUD-00000328,2026-06-11 15:00:29,PH-003,EMP-0063,Sale,transaction,TXN-0000328,CREATE,,Completed,,POS,True
AUD-00000329,2026-05-26 14:52:28,PH-003,EMP-0056,Sale,transaction,TXN-0000329,CREATE,,Completed,,POS,True
AUD-00000330,2026-07-13 13:33:32,PH-001,EMP-0014,Sale,transaction,TXN-0000330,CREATE,,Completed,,POS,True
AUD-00000331,2026-05-21 16:32:20,PH-004,EMP-0079,Sale,transaction,TXN-0000331,CREATE,,Completed,,POS,True
AUD-00000332,2026-06-26 14:31:04,PH-003,EMP-0061,Sale,transaction,TXN-0000332,CREATE,,Completed,,POS,True
AUD-00000333,2026-05-20 20:22:38,PH-001,EMP-0012,Sale,transaction,TXN-0000333,CREATE,,Completed,,POS,True
AUD-00000334,2026-07-16 21:19:01,PH-002,EMP-0041,Sale,transaction,TXN-0000334,CREATE,,Completed,,POS,True
AUD-00000335,2026-05-22 11:52:55,PH-001,EMP-0002,Sale,transaction,TXN-0000335,CREATE,,Completed,,POS,True
AUD-00000336,2026-06-19 17:48:58,PH-003,EMP-0047,Sale,transaction,TXN-0000336,CREATE,,Completed,,POS,True
AUD-00000337,2026-05-26 19:23:06,PH-004,EMP-0086,Sale,transaction,TXN-0000337,CREATE,,Completed,,POS,True
AUD-00000338,2026-06-23 21:22:04,PH-002,EMP-0036,Sale,transaction,TXN-0000338,CREATE,,Completed,,POS,True
AUD-00000339,2026-05-14 12:49:20,PH-003,EMP-0060,Sale,transaction,TXN-0000339,CREATE,,Completed,,POS,True
AUD-00000340,2026-07-04 16:47:42,PH-001,EMP-0014,Sale,transaction,TXN-0000340,CREATE,,Completed,,POS,True
AUD-00000341,2026-06-04 11:43:37,PH-002,EMP-0035,Sale,transaction,TXN-0000341,CREATE,,Completed,,POS,True
AUD-00000342,2026-06-13 09:27:53,PH-003,EMP-0061,Sale,transaction,TXN-0000342,CREATE,,Completed,,POS,True
AUD-00000343,2026-06-08 15:59:56,PH-003,EMP-0063,Sale,transaction,TXN-0000343,CREATE,,Completed,,POS,True
AUD-00000344,2026-07-23 18:02:14,PH-002,EMP-0024,Sale,transaction,TXN-0000344,CREATE,,Completed,,POS,True
AUD-00000345,2026-06-07 19:49:26,PH-001,EMP-0019,Sale,transaction,TXN-0000345,CREATE,,Completed,,POS,True
AUD-00000346,2026-07-25 11:54:52,PH-001,EMP-0014,Sale,transaction,TXN-0000346,CREATE,,Completed,,POS,True
AUD-00000347,2026-05-24 11:42:12,PH-003,EMP-0046,Sale,transaction,TXN-0000347,CREATE,,Completed,,POS,True
AUD-00000348,2026-06-27 21:43:22,PH-005,EMP-0091,Sale,transaction,TXN-0000348,CREATE,,Completed,,POS,True
AUD-00000349,2026-06-19 12:18:03,PH-002,EMP-0041,Sale,transaction,TXN-0000349,CREATE,,Completed,,POS,True
AUD-00000350,2026-06-24 14:41:15,PH-003,EMP-0047,Sale,transaction,TXN-0000350,CREATE,,Completed,,POS,True
AUD-00000351,2026-06-16 09:31:16,PH-001,EMP-0019,Sale,transaction,TXN-0000351,CREATE,,Completed,,POS,True
AUD-00000352,2026-07-22 20:30:16,PH-003,EMP-0046,Sale,transaction,TXN-0000352,CREATE,,Completed,,POS,True
AUD-00000353,2026-06-26 11:49:23,PH-002,EMP-0024,Sale,transaction,TXN-0000353,CREATE,,Completed,,POS,True
AUD-00000354,2026-05-20 14:30:33,PH-004,EMP-0068,Sale,transaction,TXN-0000354,CREATE,,Completed,,POS,True
AUD-00000355,2026-05-25 17:51:38,PH-001,EMP-0015,Sale,transaction,TXN-0000355,CREATE,,Completed,,POS,True
AUD-00000356,2026-07-20 20:24:55,PH-003,EMP-0058,Sale,transaction,TXN-0000356,CREATE,,Completed,,POS,True
AUD-00000357,2026-06-22 21:21:28,PH-003,EMP-0061,Sale,transaction,TXN-0000357,CREATE,,Completed,,POS,True
AUD-00000358,2026-05-15 21:49:37,PH-005,EMP-0090,Sale,transaction,TXN-0000358,CREATE,,Completed,,POS,True
AUD-00000359,2026-07-20 09:27:48,PH-004,EMP-0079,Sale,transaction,TXN-0000359,CREATE,,Completed,,POS,True
AUD-00000360,2026-05-18 19:35:32,PH-002,EMP-0041,Sale,transaction,TXN-0000360,CREATE,,Completed,,POS,True
AUD-00000361,2026-06-04 18:45:37,PH-002,EMP-0023,Sale,transaction,TXN-0000361,CREATE,,Completed,,POS,True
AUD-00000362,2026-06-04 10:30:49,PH-004,EMP-0067,Sale,transaction,TXN-0000362,CREATE,,Completed,,POS,True
AUD-00000363,2026-07-07 15:10:36,PH-002,EMP-0042,Sale,transaction,TXN-0000363,CREATE,,Completed,,POS,True
AUD-00000364,2026-06-02 14:03:52,PH-002,EMP-0035,Sale,transaction,TXN-0000364,CREATE,,Completed,,POS,True
AUD-00000365,2026-05-26 08:44:39,PH-002,EMP-0038,Sale,transaction,TXN-0000365,CREATE,,Completed,,POS,True
AUD-00000366,2026-06-20 08:21:28,PH-002,EMP-0034,Sale,transaction,TXN-0000366,CREATE,,Completed,,POS,True
AUD-00000367,2026-06-27 14:41:11,PH-005,EMP-0102,Sale,transaction,TXN-0000367,CREATE,,Completed,,POS,True
AUD-00000368,2026-07-03 08:42:04,PH-005,EMP-0106,Sale,transaction,TXN-0000368,CREATE,,Completed,,POS,True
AUD-00000369,2026-06-24 16:17:02,PH-005,EMP-0105,Sale,transaction,TXN-0000369,CREATE,,Completed,,POS,True
AUD-00000370,2026-05-27 08:12:13,PH-001,EMP-0012,Sale,transaction,TXN-0000370,CREATE,,Completed,,POS,True
AUD-00000371,2026-06-08 20:10:03,PH-002,EMP-0038,Sale,transaction,TXN-0000371,CREATE,,Completed,,POS,True
AUD-00000372,2026-05-21 08:18:36,PH-001,EMP-0017,Sale,transaction,TXN-0000372,CREATE,,Completed,,POS,True
AUD-00000373,2026-06-23 14:07:32,PH-003,EMP-0064,Sale,transaction,TXN-0000373,CREATE,,Completed,,POS,True
AUD-00000374,2026-05-14 11:26:34,PH-002,EMP-0034,Sale,transaction,TXN-0000374,CREATE,,Completed,,POS,True
AUD-00000375,2026-07-28 20:59:52,PH-002,EMP-0025,Sale,transaction,TXN-0000375,CREATE,,Completed,,POS,True
AUD-00000376,2026-07-04 21:03:18,PH-001,EMP-0001,Sale,transaction,TXN-0000376,CREATE,,Completed,,POS,True
AUD-00000377,2026-06-14 20:11:29,PH-004,EMP-0082,Sale,transaction,TXN-0000377,CREATE,,Completed,,POS,True
AUD-00000378,2026-06-15 13:57:44,PH-003,EMP-0063,Sale,transaction,TXN-0000378,CREATE,,Completed,,POS,True
AUD-00000379,2026-06-09 09:54:26,PH-003,EMP-0064,Sale,transaction,TXN-0000379,CREATE,,Completed,,POS,True
AUD-00000380,2026-06-30 19:18:49,PH-003,EMP-0063,Sale,transaction,TXN-0000380,CREATE,,Completed,,POS,True
AUD-00000381,2026-06-07 21:22:18,PH-005,EMP-0106,Sale,transaction,TXN-0000381,CREATE,,Completed,,POS,True
AUD-00000382,2026-07-01 19:50:42,PH-001,EMP-0020,Sale,transaction,TXN-0000382,CREATE,,Completed,,POS,True
AUD-00000383,2026-07-25 19:44:37,PH-003,EMP-0059,Sale,transaction,TXN-0000383,CREATE,,Completed,,POS,True
AUD-00000384,2026-07-14 11:20:14,PH-002,EMP-0037,Sale,transaction,TXN-0000384,CREATE,,Completed,,POS,True
AUD-00000385,2026-07-04 09:00:19,PH-002,EMP-0042,Sale,transaction,TXN-0000385,CREATE,,Completed,,POS,True
AUD-00000386,2026-07-26 19:26:38,PH-004,EMP-0085,Sale,transaction,TXN-0000386,CREATE,,Completed,,POS,True
AUD-00000387,2026-07-26 13:20:34,PH-002,EMP-0038,Sale,transaction,TXN-0000387,CREATE,,Completed,,POS,True
AUD-00000388,2026-05-19 18:24:05,PH-001,EMP-0012,Sale,transaction,TXN-0000388,CREATE,,Completed,,POS,True
AUD-00000389,2026-07-09 09:50:03,PH-002,EMP-0036,Sale,transaction,TXN-0000389,CREATE,,Completed,,POS,True
AUD-00000390,2026-07-30 10:30:59,PH-003,EMP-0063,Sale,transaction,TXN-0000390,CREATE,,Completed,,POS,True
AUD-00000391,2026-06-25 11:30:52,PH-005,EMP-0101,Sale,transaction,TXN-0000391,CREATE,,Completed,,POS,True
AUD-00000392,2026-06-17 18:01:55,PH-005,EMP-0103,Sale,transaction,TXN-0000392,CREATE,,Completed,,POS,True
AUD-00000393,2026-05-28 18:23:20,PH-004,EMP-0067,Sale,transaction,TXN-0000393,CREATE,,Completed,,POS,True
AUD-00000394,2026-06-12 09:37:13,PH-004,EMP-0082,Sale,transaction,TXN-0000394,CREATE,,Completed,,POS,True
AUD-00000395,2026-07-29 10:32:07,PH-004,EMP-0068,Sale,transaction,TXN-0000395,CREATE,,Completed,,POS,True
AUD-00000396,2026-05-02 17:34:48,PH-004,EMP-0086,Sale,transaction,TXN-0000396,CREATE,,Completed,,POS,True
AUD-00000397,2026-05-26 20:46:38,PH-003,EMP-0059,Sale,transaction,TXN-0000397,CREATE,,Completed,,POS,True
AUD-00000398,2026-07-24 18:34:54,PH-005,EMP-0100,Sale,transaction,TXN-0000398,CREATE,,Completed,,POS,True
AUD-00000399,2026-07-25 20:12:56,PH-003,EMP-0064,Sale,transaction,TXN-0000399,CREATE,,Completed,,POS,True
AUD-00000400,2026-06-19 18:55:35,PH-004,EMP-0069,Sale,transaction,TXN-0000400,CREATE,,Completed,,POS,True
AUD-00000401,2026-05-15 15:33:10,PH-003,EMP-0058,Sale,transaction,TXN-0000401,CREATE,,Completed,,POS,True
AUD-00000402,2026-07-12 14:21:39,PH-002,EMP-0041,Sale,transaction,TXN-0000402,CREATE,,Completed,,POS,True
AUD-00000403,2026-07-24 16:59:21,PH-002,EMP-0024,Sale,transaction,TXN-0000403,CREATE,,Completed,,POS,True
AUD-00000404,2026-06-11 13:42:26,PH-004,EMP-0067,Sale,transaction,TXN-0000404,CREATE,,Completed,,POS,True
AUD-00000405,2026-07-03 17:47:32,PH-005,EMP-0105,Sale,transaction,TXN-0000405,CREATE,,Completed,,POS,True
AUD-00000406,2026-06-13 18:41:22,PH-003,EMP-0045,Sale,transaction,TXN-0000406,CREATE,,Completed,,POS,True
AUD-00000407,2026-06-30 11:21:27,PH-003,EMP-0063,Sale,transaction,TXN-0000407,CREATE,,Completed,,POS,True
AUD-00000408,2026-07-24 20:34:51,PH-005,EMP-0108,Sale,transaction,TXN-0000408,CREATE,,Completed,,POS,True
AUD-00000409,2026-06-09 16:58:35,PH-004,EMP-0068,Sale,transaction,TXN-0000409,CREATE,,Completed,,POS,True
AUD-00000410,2026-06-04 15:50:47,PH-005,EMP-0107,Sale,transaction,TXN-0000410,CREATE,,Completed,,POS,True
AUD-00000411,2026-07-06 18:32:47,PH-003,EMP-0063,Sale,transaction,TXN-0000411,CREATE,,Completed,,POS,True
AUD-00000412,2026-06-28 14:59:20,PH-002,EMP-0042,Sale,transaction,TXN-0000412,CREATE,,Completed,,POS,True
AUD-00000413,2026-06-04 11:18:09,PH-002,EMP-0036,Sale,transaction,TXN-0000413,CREATE,,Completed,,POS,True
AUD-00000414,2026-06-16 09:09:25,PH-002,EMP-0034,Sale,transaction,TXN-0000414,CREATE,,Completed,,POS,True
AUD-00000415,2026-07-01 21:18:48,PH-005,EMP-0103,Sale,transaction,TXN-0000415,CREATE,,Completed,,POS,True
AUD-00000416,2026-06-10 16:16:45,PH-004,EMP-0084,Sale,transaction,TXN-0000416,CREATE,,Completed,,POS,True
AUD-00000417,2026-06-17 15:38:00,PH-001,EMP-0013,Sale,transaction,TXN-0000417,CREATE,,Completed,,POS,True
AUD-00000418,2026-06-17 16:58:06,PH-005,EMP-0102,Sale,transaction,TXN-0000418,CREATE,,Completed,,POS,True
AUD-00000419,2026-07-28 18:11:51,PH-005,EMP-0105,Sale,transaction,TXN-0000419,CREATE,,Completed,,POS,True
AUD-00000420,2026-06-22 11:26:35,PH-001,EMP-0002,Sale,transaction,TXN-0000420,CREATE,,Completed,,POS,True
AUD-00000421,2026-05-18 09:14:10,PH-005,EMP-0104,Sale,transaction,TXN-0000421,CREATE,,Completed,,POS,True
AUD-00000422,2026-06-28 21:33:15,PH-004,EMP-0082,Sale,transaction,TXN-0000422,CREATE,,Completed,,POS,True
AUD-00000423,2026-05-25 16:31:23,PH-005,EMP-0089,Sale,transaction,TXN-0000423,CREATE,,Completed,,POS,True
AUD-00000424,2026-05-12 08:05:19,PH-001,EMP-0014,Sale,transaction,TXN-0000424,CREATE,,Completed,,POS,True
